seq,canonical_rank,u,v,boundary_frame,transaction_type,executor_accepted,outer_clean_transaction_score,pred_expected,pred_q25,pred_median,prob_positive,prob_negative,prob_catastrophic,prob_margin,delta_HOTA,delta_HOTA_norm,ranking_score,rank_start,rank_end,certificate_gate,certificate_pass,lcb_expected,lcb_median,null_p_value,outer_held_out_seq,gate_test_seq
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,group_expected_lcb_a40,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,group_expected_lcb_a25,0,-1.446262893481,-1.271483138083,,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,group_expected_lcb_a25,0,-1.573989414067,-1.374303593144,,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,group_expected_lcb_a25,0,-1.473940521734,-1.255054180779,,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,group_expected_lcb_a25,0,-1.470382281314,-1.248330570443,,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,group_expected_lcb_a25,0,-0.065413688069,-0.14124955851,,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,group_expected_lcb_a25,0,-0.069059594582,-0.203118511828,,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,group_expected_lcb_a25,0,-0.251766037654,-0.371175734326,,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,group_expected_lcb_a25,0,-0.1552703727,-0.19919104122,,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,group_expected_lcb_a25,0,-7.225370528342,-7.113509226629,,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,group_expected_lcb_a25,0,-7.176110078407,-7.040134424033,,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,group_expected_lcb_a25,0,-7.184264934177,-6.980904378991,,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,group_expected_lcb_a25,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,pooled_median_lcb_a25,0,-1.446262893481,-1.271483138083,,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,pooled_median_lcb_a25,0,-1.573989414067,-1.374303593144,,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,pooled_median_lcb_a25,0,-1.473940521734,-1.255054180779,,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,pooled_median_lcb_a25,0,-1.470382281314,-1.248330570443,,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,pooled_median_lcb_a25,0,-0.065413688069,-0.14124955851,,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,pooled_median_lcb_a25,0,-0.069059594582,-0.203118511828,,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,pooled_median_lcb_a25,0,-0.251766037654,-0.371175734326,,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,pooled_median_lcb_a25,0,-0.1552703727,-0.19919104122,,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,pooled_median_lcb_a25,0,-7.225370528342,-7.113509226629,,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,pooled_median_lcb_a25,0,-7.176110078407,-7.040134424033,,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,pooled_median_lcb_a25,0,-7.184264934177,-6.980904378991,,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,pooled_median_lcb_a25,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,group_median_lcb_a40,0,-1.446262893481,-1.271483138083,,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,group_median_lcb_a40,0,-1.573989414067,-1.374303593144,,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,group_median_lcb_a40,0,-1.473940521734,-1.255054180779,,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,group_median_lcb_a40,0,-1.470382281314,-1.248330570443,,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,group_median_lcb_a40,0,-0.065413688069,-0.14124955851,,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,group_median_lcb_a40,0,-0.069059594582,-0.203118511828,,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,group_median_lcb_a40,0,-0.251766037654,-0.371175734326,,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,group_median_lcb_a40,0,-0.1552703727,-0.19919104122,,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,group_median_lcb_a40,0,-7.225370528342,-7.113509226629,,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,group_median_lcb_a40,0,-7.176110078407,-7.040134424033,,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,group_median_lcb_a40,0,-7.184264934177,-6.980904378991,,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,group_median_lcb_a40,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,pooled_dual_lcb_a25,0,-1.446262893481,-1.271483138083,,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,pooled_dual_lcb_a25,0,-1.573989414067,-1.374303593144,,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,pooled_dual_lcb_a25,0,-1.473940521734,-1.255054180779,,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,pooled_dual_lcb_a25,0,-1.470382281314,-1.248330570443,,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,pooled_dual_lcb_a25,0,-0.065413688069,-0.14124955851,,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,pooled_dual_lcb_a25,0,-0.069059594582,-0.203118511828,,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,pooled_dual_lcb_a25,0,-0.251766037654,-0.371175734326,,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,pooled_dual_lcb_a25,0,-0.1552703727,-0.19919104122,,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,pooled_dual_lcb_a25,0,-7.225370528342,-7.113509226629,,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,pooled_dual_lcb_a25,0,-7.176110078407,-7.040134424033,,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,pooled_dual_lcb_a25,0,-7.184264934177,-6.980904378991,,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,pooled_dual_lcb_a25,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,group_dual_lcb_a40,0,-1.446262893481,-1.271483138083,,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,group_dual_lcb_a40,0,-1.573989414067,-1.374303593144,,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,group_dual_lcb_a40,0,-1.473940521734,-1.255054180779,,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,group_dual_lcb_a40,0,-1.470382281314,-1.248330570443,,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,group_dual_lcb_a40,0,-0.065413688069,-0.14124955851,,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,group_dual_lcb_a40,0,-0.069059594582,-0.203118511828,,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,group_dual_lcb_a40,0,-0.251766037654,-0.371175734326,,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,group_dual_lcb_a40,0,-0.1552703727,-0.19919104122,,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,group_dual_lcb_a40,0,-7.225370528342,-7.113509226629,,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,group_dual_lcb_a40,0,-7.176110078407,-7.040134424033,,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,group_dual_lcb_a40,0,-7.184264934177,-6.980904378991,,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,group_dual_lcb_a40,0,-7.185518766722,-7.049893521142,,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,pooled_expected_nullp20,0,,,0.714285714286,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,pooled_expected_nullp20,0,,,0.857142857143,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,pooled_expected_nullp20,0,,,0.714285714286,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,pooled_expected_nullp20,0,,,0.428571428571,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,pooled_expected_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,pooled_expected_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,pooled_expected_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,pooled_expected_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,pooled_expected_nullp20,0,,,0.333333333333,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,pooled_expected_nullp20,0,,,0.333333333333,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,pooled_expected_nullp20,0,,,0.333333333333,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,pooled_expected_nullp20,0,,,0.666666666667,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,group_expected_nullp25,0,,,0.8,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,group_expected_nullp25,0,,,0.8,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,group_expected_nullp25,0,,,0.6,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,group_expected_nullp25,0,,,0.5,MOT20-05,MOT20-03
MOT20-03,42,305,414,1760,v_to_u,1,0.54637919942,0.03081917014,-0.174890264893,0.040087721919,0.814005992687,0.166123934714,0.039370111679,0.569141834615,-0.000517,-0.02585,0.182373180573,41,60,group_expected_nullp25,0,,,0.5,MOT20-05,MOT20-03
MOT20-03,76,415,417,2297,v_to_u,1,0.478914945176,0.02266431437,-0.099769427116,0.099317766962,0.724355548062,0.236150812315,0.044968455596,0.398267824556,0.00034,0.017,0.198884723101,61,80,group_expected_nullp25,0,,,0.5,MOT20-05,MOT20-03
MOT20-03,94,131,280,1199,u_to_v,1,0.441819936043,0.021410481825,-0.053976468109,0.03032862481,0.575275529399,0.404331196419,0.029121550446,0.112701232089,-0.0001,-0.005,0.058503932832,81,100,group_expected_nullp25,0,,,1.0,MOT20-05,MOT20-03
MOT20-01,25,17,29,280,v_to_u,1,0.516349127362,-0.023392050184,-0.106112960405,-0.021252043543,0.404068271614,0.579689993668,0.006456498199,-0.18853471845,0.040357,0.555642228128,-0.068385723156,21,40,pooled_median_nullp20,0,,,0.714285714286,MOT20-05,MOT20-01
MOT20-01,41,34,38,242,v_to_u,1,0.432933421189,-0.151118570771,-0.340533881066,-0.124072498604,0.275005940874,0.738824639661,0.002747025919,-0.469312750626,-0.012313,-0.169527535618,-0.24140068626,41,60,pooled_median_nullp20,0,,,0.857142857143,MOT20-05,MOT20-01
MOT20-01,74,17,29,181,v_to_u,1,0.319370968902,-0.051069678438,-0.097009487034,-0.004823086239,0.319513312928,0.676725157362,0.004569071397,-0.366349987228,0.040357,0.555642228128,-0.096410583046,61,80,pooled_median_nullp20,0,,,0.714285714286,MOT20-05,MOT20-01
MOT20-01,93,62,95,368,v_to_u,1,0.240309232871,-0.047511438017,-0.073975807741,0.001900524097,0.516491604089,0.464122126984,0.0,0.052369477104,0.000733,0.010092072087,0.014992893373,81,100,pooled_median_nullp20,0,,,0.428571428571,MOT20-05,MOT20-01
MOT20-02,31,129,130,1047,v_to_u,1,0.650995202008,0.032880909693,-0.082688306996,0.08037080285,0.706401435663,0.29355345821,0.005403669619,0.402040638215,0.00325,0.1625,0.180880962404,21,40,pooled_median_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,49,180,232,1409,v_to_u,1,0.621846031521,0.02923500318,-0.078494997079,0.018501849532,0.626349167333,0.355196940791,0.006758247166,0.25763573221,0.000196,0.0098,0.082910782584,41,60,pooled_median_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,73,312,412,2043,v_to_u,1,0.58208871996,-0.153471439893,-0.072367609047,-0.149555372966,0.573542993832,0.40563290087,0.012015665971,0.143878761021,-0.00954,-0.476999999999,-0.113585682711,61,80,pooled_median_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-02,84,418,431,2082,v_to_u,1,0.565246912984,-0.056975774939,-0.108277487971,0.02242932014,0.699853555835,0.335928283967,0.042054191659,0.27981688855,-0.00286,-0.143,0.092383542278,81,100,pooled_median_nullp20,0,,,0.75,MOT20-05,MOT20-02
MOT20-03,21,295,328,1941,u_to_v,1,0.661341260546,-0.018441279796,-0.071820852753,-0.033287080676,0.588413067396,0.377047700095,0.001565811815,0.208233743671,-1.6e-05,-0.0008,0.018771355241,21,40,pooled_median_nullp20,0,,,0.333333333333,MOT20-05,MOT20-03
