seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,enumeration_rank,candidate_priority,selected_for_teacher
MOT17-02-FRCNN,1,8,315,u_to_v,1,8,1,,316.0,14,315,315,0,1669,2.193578425574,0
MOT17-02-FRCNN,1,8,315,v_to_u,8,1,1,,335.0,244,315,315,0,1670,2.193578425574,0
MOT17-02-FRCNN,1,16,315,u_to_v,1,16,1,,316.0,8,315,315,0,1671,7.344176930331,0
MOT17-02-FRCNN,1,16,315,v_to_u,16,1,1,,335.0,244,315,315,0,1672,7.344176930331,0
MOT17-02-FRCNN,3,16,323,u_to_v,3,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,3,16,323,v_to_u,16,3,1,,324.0,122,323,323,0,1673,6.741440658655,0
MOT17-02-FRCNN,4,16,323,u_to_v,4,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,4,16,323,v_to_u,16,4,1,,324.0,8,323,323,0,1674,11.327562449924,0
MOT17-02-FRCNN,6,16,323,u_to_v,6,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,6,16,323,v_to_u,16,6,1,,324.0,88,323,323,0,1675,12.505354313501,0
MOT17-02-FRCNN,8,16,323,u_to_v,8,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,8,16,323,v_to_u,16,8,1,,324.0,6,323,323,0,1676,14.963089692625,0
MOT17-02-FRCNN,13,16,323,u_to_v,13,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,13,16,323,v_to_u,16,13,1,,324.0,70,323,323,0,1677,10.873844329687,0
MOT17-02-FRCNN,14,16,323,u_to_v,14,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,14,16,323,v_to_u,16,14,1,,324.0,37,323,323,0,1678,4.880829710186,0
MOT17-02-FRCNN,16,20,323,u_to_v,16,20,1,,324.0,55,323,323,0,1679,18.000153254088,0
MOT17-02-FRCNN,16,20,323,v_to_u,20,16,0,no_post_boundary_handoff_frame,,0,323,323,0,0,,0
MOT17-02-FRCNN,16,24,323,u_to_v,16,24,1,,324.0,277,294,294,0,1680,2.604475955815,0
MOT17-02-FRCNN,16,24,323,v_to_u,24,16,0,no_post_boundary_handoff_frame,,0,294,294,0,0,,0
MOT17-02-FRCNN,16,31,323,u_to_v,16,31,1,,324.0,77,232,261,0,1681,4.83598720262,0
MOT17-02-FRCNN,16,31,323,v_to_u,31,16,0,no_post_boundary_handoff_frame,,0,232,261,0,0,,0
MOT17-02-FRCNN,16,32,323,u_to_v,16,32,1,,324.0,15,261,261,0,1682,14.162199211365,0
MOT17-02-FRCNN,16,32,323,v_to_u,32,16,0,no_post_boundary_handoff_frame,,0,261,261,0,0,,0
MOT17-02-FRCNN,16,36,323,u_to_v,16,36,1,,324.0,86,248,248,0,1683,4.810845571507,0
MOT17-02-FRCNN,16,36,323,v_to_u,36,16,0,no_post_boundary_handoff_frame,,0,248,248,0,0,,0
MOT17-02-FRCNN,16,38,323,u_to_v,16,38,1,,324.0,121,212,212,0,1684,1.502555837035,0
MOT17-02-FRCNN,16,38,323,v_to_u,38,16,0,no_post_boundary_handoff_frame,,0,212,212,0,0,,0
MOT17-02-FRCNN,16,40,323,u_to_v,16,40,1,,324.0,91,211,211,0,1685,1.873903349427,0
MOT17-02-FRCNN,16,40,323,v_to_u,40,16,0,no_post_boundary_handoff_frame,,0,211,211,0,0,,0
MOT17-02-FRCNN,16,48,323,u_to_v,16,48,1,,324.0,122,181,181,0,1686,5.48927472736,0
MOT17-02-FRCNN,16,48,323,v_to_u,48,16,0,no_post_boundary_handoff_frame,,0,181,181,0,0,,0
MOT17-02-FRCNN,16,53,323,u_to_v,16,53,1,,324.0,43,170,170,0,1687,4.236224052838,0
MOT17-02-FRCNN,16,53,323,v_to_u,53,16,0,no_post_boundary_handoff_frame,,0,170,170,0,0,,0
MOT17-02-FRCNN,16,57,323,u_to_v,16,57,1,,324.0,96,136,136,0,1688,0.774955300756,0
MOT17-02-FRCNN,16,57,323,v_to_u,57,16,0,no_post_boundary_handoff_frame,,0,136,136,0,0,,0
MOT17-02-FRCNN,16,60,323,u_to_v,16,60,1,,324.0,80,117,117,0,1689,2.576030565903,0
MOT17-02-FRCNN,16,60,323,v_to_u,60,16,0,no_post_boundary_handoff_frame,,0,117,117,0,0,,0
MOT17-02-FRCNN,16,65,323,u_to_v,16,65,1,,324.0,277,108,108,0,1690,11.247296744549,0
MOT17-02-FRCNN,16,65,323,v_to_u,65,16,0,no_post_boundary_handoff_frame,,0,108,108,0,0,,0
MOT17-02-FRCNN,16,67,323,u_to_v,16,67,1,,324.0,67,99,99,0,1691,9.126683844326,0
MOT17-02-FRCNN,16,67,323,v_to_u,67,16,0,no_post_boundary_handoff_frame,,0,99,99,0,0,,0
MOT17-02-FRCNN,16,69,323,u_to_v,16,69,1,,324.0,108,95,95,0,1692,13.456581731299,0
MOT17-02-FRCNN,16,69,323,v_to_u,69,16,0,no_post_boundary_handoff_frame,,0,95,95,0,0,,0
MOT17-02-FRCNN,16,73,323,u_to_v,16,73,1,,324.0,277,74,74,0,1693,1.257526356427,0
MOT17-02-FRCNN,16,73,323,v_to_u,73,16,0,no_post_boundary_handoff_frame,,0,74,74,0,0,,0
MOT17-02-FRCNN,16,74,323,u_to_v,16,74,1,,324.0,27,70,70,0,1694,9.723557804688,0
MOT17-02-FRCNN,16,74,323,v_to_u,74,16,0,no_post_boundary_handoff_frame,,0,70,70,0,0,,0
MOT17-02-FRCNN,16,76,323,u_to_v,16,76,1,,324.0,30,58,58,0,1695,4.297016174537,0
MOT17-02-FRCNN,16,76,323,v_to_u,76,16,0,no_post_boundary_handoff_frame,,0,58,58,0,0,,0
MOT17-02-FRCNN,16,78,323,u_to_v,16,78,1,,324.0,74,53,53,0,1696,6.271720854761,0
MOT17-02-FRCNN,16,78,323,v_to_u,78,16,0,no_post_boundary_handoff_frame,,0,53,53,0,0,,0
MOT17-02-FRCNN,16,79,323,u_to_v,16,79,1,,324.0,277,53,53,67,1697,0.307548352495,1
MOT17-02-FRCNN,16,79,323,v_to_u,79,16,0,no_post_boundary_handoff_frame,,0,53,53,0,0,,0
MOT17-02-FRCNN,16,81,323,u_to_v,16,81,1,,324.0,277,42,42,0,1698,8.033175008775,0
MOT17-02-FRCNN,16,81,323,v_to_u,81,16,0,no_post_boundary_handoff_frame,,0,42,42,0,0,,0
MOT17-02-FRCNN,16,82,323,u_to_v,16,82,1,,324.0,235,41,41,0,1699,9.654197752089,0
MOT17-02-FRCNN,16,82,323,v_to_u,82,16,0,no_post_boundary_handoff_frame,,0,41,41,0,0,,0
MOT17-02-FRCNN,16,87,323,u_to_v,16,87,1,,324.0,129,19,19,0,1700,5.31821337,0
MOT17-02-FRCNN,16,87,323,v_to_u,87,16,0,no_post_boundary_handoff_frame,,0,19,19,0,0,,0
MOT17-02-FRCNN,16,89,323,u_to_v,16,89,1,,324.0,277,18,18,0,1701,2.461985450852,0
MOT17-02-FRCNN,16,89,323,v_to_u,89,16,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-02-FRCNN,16,90,323,u_to_v,16,90,1,,324.0,44,5,5,0,1702,10.529455299555,0
MOT17-02-FRCNN,16,90,323,v_to_u,90,16,0,no_post_boundary_handoff_frame,,0,5,5,0,0,,0
MOT17-02-FRCNN,3,8,329,u_to_v,3,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,3,8,329,v_to_u,8,3,1,,330.0,116,329,329,0,1703,2.404854238817,0
MOT17-02-FRCNN,4,8,329,u_to_v,4,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,4,8,329,v_to_u,8,4,1,,330.0,2,329,329,0,1704,6.114230382784,0
MOT17-02-FRCNN,6,8,329,u_to_v,6,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,6,8,329,v_to_u,8,6,1,,330.0,82,329,329,0,1705,6.459801089299,0
MOT17-02-FRCNN,8,13,329,u_to_v,8,13,1,,330.0,64,329,329,0,1706,8.263164222247,0
MOT17-02-FRCNN,8,13,329,v_to_u,13,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,8,14,329,u_to_v,8,14,1,,330.0,31,329,329,0,1707,12.54358440338,0
MOT17-02-FRCNN,8,14,329,v_to_u,14,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,8,20,329,u_to_v,8,20,1,,330.0,49,329,329,0,1708,3.906640461765,0
MOT17-02-FRCNN,8,20,329,v_to_u,20,8,0,no_post_boundary_handoff_frame,,0,329,329,0,0,,0
MOT17-02-FRCNN,8,24,329,u_to_v,8,24,1,,330.0,271,300,300,0,1709,10.622959494825,0
MOT17-02-FRCNN,8,24,329,v_to_u,24,8,0,no_post_boundary_handoff_frame,,0,300,300,0,0,,0
MOT17-02-FRCNN,8,31,329,u_to_v,8,31,1,,330.0,71,238,267,0,1710,10.7375180585,0
MOT17-02-FRCNN,8,31,329,v_to_u,31,8,0,no_post_boundary_handoff_frame,,0,238,267,0,0,,0
MOT17-02-FRCNN,8,32,329,u_to_v,8,32,1,,330.0,9,267,267,68,1711,0.280114241796,1
MOT17-02-FRCNN,8,32,329,v_to_u,32,8,0,no_post_boundary_handoff_frame,,0,267,267,0,0,,0
MOT17-02-FRCNN,8,36,329,u_to_v,8,36,1,,330.0,80,254,254,0,1712,5.424457295873,0
MOT17-02-FRCNN,8,36,329,v_to_u,36,8,0,no_post_boundary_handoff_frame,,0,254,254,0,0,,0
MOT17-02-FRCNN,8,38,329,u_to_v,8,38,1,,330.0,115,218,218,0,1713,14.084535576087,0
MOT17-02-FRCNN,8,38,329,v_to_u,38,8,0,no_post_boundary_handoff_frame,,0,218,218,0,0,,0
MOT17-02-FRCNN,8,40,329,u_to_v,8,40,1,,330.0,85,217,217,0,1714,14.185878027525,0
MOT17-02-FRCNN,8,40,329,v_to_u,40,8,0,no_post_boundary_handoff_frame,,0,217,217,0,0,,0
MOT17-02-FRCNN,8,48,329,u_to_v,8,48,1,,330.0,116,187,187,0,1715,3.233318917436,0
MOT17-02-FRCNN,8,48,329,v_to_u,48,8,0,no_post_boundary_handoff_frame,,0,187,187,0,0,,0
MOT17-02-FRCNN,8,53,329,u_to_v,8,53,1,,330.0,37,176,176,0,1716,11.69749069213,0
MOT17-02-FRCNN,8,53,329,v_to_u,53,8,0,no_post_boundary_handoff_frame,,0,176,176,0,0,,0
MOT17-02-FRCNN,8,57,329,u_to_v,8,57,1,,330.0,90,142,142,0,1717,13.66399421203,0
MOT17-02-FRCNN,8,57,329,v_to_u,57,8,0,no_post_boundary_handoff_frame,,0,142,142,0,0,,0
MOT17-02-FRCNN,8,60,329,u_to_v,8,60,1,,330.0,74,123,123,0,1718,11.944447047279,0
MOT17-02-FRCNN,8,60,329,v_to_u,60,8,0,no_post_boundary_handoff_frame,,0,123,123,0,0,,0
MOT17-02-FRCNN,8,65,329,u_to_v,8,65,1,,330.0,271,114,114,0,1719,6.271697003666,0
MOT17-02-FRCNN,8,65,329,v_to_u,65,8,0,no_post_boundary_handoff_frame,,0,114,114,0,0,,0
MOT17-02-FRCNN,8,67,329,u_to_v,8,67,1,,330.0,61,105,105,0,1720,7.512662999574,0
MOT17-02-FRCNN,8,67,329,v_to_u,67,8,0,no_post_boundary_handoff_frame,,0,105,105,0,0,,0
MOT17-02-FRCNN,8,69,329,u_to_v,8,69,1,,330.0,102,101,101,0,1721,5.715350908814,0
MOT17-02-FRCNN,8,69,329,v_to_u,69,8,0,no_post_boundary_handoff_frame,,0,101,101,0,0,,0
MOT17-02-FRCNN,8,73,329,u_to_v,8,73,1,,330.0,271,80,80,0,1722,12.460460873186,0
MOT17-02-FRCNN,8,73,329,v_to_u,73,8,0,no_post_boundary_handoff_frame,,0,80,80,0,0,,0
MOT17-02-FRCNN,8,74,329,u_to_v,8,74,1,,330.0,21,76,76,0,1723,3.719769040905,0
MOT17-02-FRCNN,8,74,329,v_to_u,74,8,0,no_post_boundary_handoff_frame,,0,76,76,0,0,,0
MOT17-02-FRCNN,8,76,329,u_to_v,8,76,1,,330.0,24,64,64,0,1724,10.777698397412,0
MOT17-02-FRCNN,8,76,329,v_to_u,76,8,0,no_post_boundary_handoff_frame,,0,64,64,0,0,,0
MOT17-02-FRCNN,8,78,329,u_to_v,8,78,1,,330.0,68,59,59,0,1725,9.862740393525,0
MOT17-02-FRCNN,8,78,329,v_to_u,78,8,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,8,79,329,u_to_v,8,79,1,,330.0,271,59,59,0,1726,13.559047227079,0
MOT17-02-FRCNN,8,79,329,v_to_u,79,8,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,8,81,329,u_to_v,8,81,1,,330.0,271,48,48,0,1727,10.07097454289,0
MOT17-02-FRCNN,8,81,329,v_to_u,81,8,0,no_post_boundary_handoff_frame,,0,48,48,0,0,,0
MOT17-02-FRCNN,8,82,329,u_to_v,8,82,1,,330.0,229,47,47,0,1728,8.645597631079,0
MOT17-02-FRCNN,8,82,329,v_to_u,82,8,0,no_post_boundary_handoff_frame,,0,47,47,0,0,,0
MOT17-02-FRCNN,8,87,329,u_to_v,8,87,1,,330.0,123,25,25,0,1729,5.57044191219,0
MOT17-02-FRCNN,8,87,329,v_to_u,87,8,0,no_post_boundary_handoff_frame,,0,25,25,0,0,,0
MOT17-02-FRCNN,8,89,329,u_to_v,8,89,1,,330.0,271,24,24,0,1730,12.185013712976,0
MOT17-02-FRCNN,8,89,329,v_to_u,89,8,0,no_post_boundary_handoff_frame,,0,24,24,0,0,,0
MOT17-02-FRCNN,8,90,329,u_to_v,8,90,1,,330.0,38,11,11,0,1731,6.655758938454,0
MOT17-02-FRCNN,8,90,329,v_to_u,90,8,0,no_post_boundary_handoff_frame,,0,11,11,0,0,,0
MOT17-02-FRCNN,3,4,331,u_to_v,3,4,0,no_post_boundary_handoff_frame,,0,331,331,0,0,,0
MOT17-02-FRCNN,3,4,331,v_to_u,4,3,1,,332.0,114,331,331,0,1732,1.892970687141,0
MOT17-02-FRCNN,4,6,331,u_to_v,4,6,1,,332.0,80,331,331,69,1733,0.711536289871,1
MOT17-02-FRCNN,4,6,331,v_to_u,6,4,0,no_post_boundary_handoff_frame,,0,331,331,0,0,,0
MOT17-02-FRCNN,4,13,331,u_to_v,4,13,1,,332.0,62,331,331,0,1734,2.084504906945,0
MOT17-02-FRCNN,4,13,331,v_to_u,13,4,0,no_post_boundary_handoff_frame,,0,331,331,0,0,,0
MOT17-02-FRCNN,4,14,331,u_to_v,4,14,1,,332.0,29,331,331,0,1735,12.103467124472,0
MOT17-02-FRCNN,4,14,331,v_to_u,14,4,0,no_post_boundary_handoff_frame,,0,331,331,0,0,,0
MOT17-02-FRCNN,4,20,331,u_to_v,4,20,1,,332.0,47,331,331,0,1736,5.403573615038,0
MOT17-02-FRCNN,4,20,331,v_to_u,20,4,0,no_post_boundary_handoff_frame,,0,331,331,0,0,,0
MOT17-02-FRCNN,4,24,331,u_to_v,4,24,1,,332.0,269,302,302,0,1737,9.544900384169,0
MOT17-02-FRCNN,4,24,331,v_to_u,24,4,0,no_post_boundary_handoff_frame,,0,302,302,0,0,,0
MOT17-02-FRCNN,4,31,331,u_to_v,4,31,1,,332.0,69,240,269,0,1738,10.438434202968,0
MOT17-02-FRCNN,4,31,331,v_to_u,31,4,0,no_post_boundary_handoff_frame,,0,240,269,0,0,,0
MOT17-02-FRCNN,4,32,331,u_to_v,4,32,1,,332.0,7,269,269,0,1739,5.84657632004,0
MOT17-02-FRCNN,4,32,331,v_to_u,32,4,0,no_post_boundary_handoff_frame,,0,269,269,0,0,,0
MOT17-02-FRCNN,4,36,331,u_to_v,4,36,1,,332.0,78,256,256,0,1740,2.64397845718,0
MOT17-02-FRCNN,4,36,331,v_to_u,36,4,0,no_post_boundary_handoff_frame,,0,256,256,0,0,,0
MOT17-02-FRCNN,4,38,331,u_to_v,4,38,1,,332.0,113,220,220,0,1741,12.068758619745,0
MOT17-02-FRCNN,4,38,331,v_to_u,38,4,0,no_post_boundary_handoff_frame,,0,220,220,0,0,,0
MOT17-02-FRCNN,4,40,331,u_to_v,4,40,1,,332.0,83,219,219,0,1742,12.27867996571,0
MOT17-02-FRCNN,4,40,331,v_to_u,40,4,0,no_post_boundary_handoff_frame,,0,219,219,0,0,,0
MOT17-02-FRCNN,4,48,331,u_to_v,4,48,1,,332.0,114,189,189,0,1743,2.190659049818,0
MOT17-02-FRCNN,4,48,331,v_to_u,48,4,0,no_post_boundary_handoff_frame,,0,189,189,0,0,,0
MOT17-02-FRCNN,4,53,331,u_to_v,4,53,1,,332.0,35,178,178,0,1744,11.187621173153,0
MOT17-02-FRCNN,4,53,331,v_to_u,53,4,0,no_post_boundary_handoff_frame,,0,178,178,0,0,,0
MOT17-02-FRCNN,4,57,331,u_to_v,4,57,1,,332.0,88,144,144,0,1745,11.36715093321,0
MOT17-02-FRCNN,4,57,331,v_to_u,57,4,0,no_post_boundary_handoff_frame,,0,144,144,0,0,,0
MOT17-02-FRCNN,4,60,331,u_to_v,4,60,1,,332.0,72,125,125,0,1746,10.716541987452,0
MOT17-02-FRCNN,4,60,331,v_to_u,60,4,0,no_post_boundary_handoff_frame,,0,125,125,0,0,,0
MOT17-02-FRCNN,4,65,331,u_to_v,4,65,1,,332.0,269,116,116,70,1747,0.144731562947,1
MOT17-02-FRCNN,4,65,331,v_to_u,65,4,0,no_post_boundary_handoff_frame,,0,116,116,0,0,,0
MOT17-02-FRCNN,4,67,331,u_to_v,4,67,1,,332.0,59,107,107,0,1748,2.026369431774,0
MOT17-02-FRCNN,4,67,331,v_to_u,67,4,0,no_post_boundary_handoff_frame,,0,107,107,0,0,,0
MOT17-02-FRCNN,4,69,331,u_to_v,4,69,1,,332.0,100,103,103,0,1749,2.040147665738,0
MOT17-02-FRCNN,4,69,331,v_to_u,69,4,0,no_post_boundary_handoff_frame,,0,103,103,0,0,,0
MOT17-02-FRCNN,4,73,331,u_to_v,4,73,1,,332.0,269,82,82,0,1750,9.612608836131,0
MOT17-02-FRCNN,4,73,331,v_to_u,73,4,0,no_post_boundary_handoff_frame,,0,82,82,0,0,,0
MOT17-02-FRCNN,4,74,331,u_to_v,4,74,1,,332.0,19,78,78,0,1751,1.253997896568,0
MOT17-02-FRCNN,4,74,331,v_to_u,74,4,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,4,76,331,u_to_v,4,76,1,,332.0,22,66,66,0,1752,10.238106306434,0
MOT17-02-FRCNN,4,76,331,v_to_u,76,4,0,no_post_boundary_handoff_frame,,0,66,66,0,0,,0
MOT17-02-FRCNN,4,78,331,u_to_v,4,78,1,,332.0,66,61,61,0,1753,5.329754164115,0
MOT17-02-FRCNN,4,78,331,v_to_u,78,4,0,no_post_boundary_handoff_frame,,0,61,61,0,0,,0
MOT17-02-FRCNN,4,79,331,u_to_v,4,79,1,,332.0,269,61,61,0,1754,10.999897243493,0
MOT17-02-FRCNN,4,79,331,v_to_u,79,4,0,no_post_boundary_handoff_frame,,0,61,61,0,0,,0
MOT17-02-FRCNN,4,81,331,u_to_v,4,81,1,,332.0,269,50,50,0,1755,4.870845973753,0
MOT17-02-FRCNN,4,81,331,v_to_u,81,4,0,no_post_boundary_handoff_frame,,0,50,50,0,0,,0
MOT17-02-FRCNN,4,82,331,u_to_v,4,82,1,,332.0,227,49,49,0,1756,3.098098478208,0
MOT17-02-FRCNN,4,82,331,v_to_u,82,4,0,no_post_boundary_handoff_frame,,0,49,49,0,0,,0
MOT17-02-FRCNN,4,87,331,u_to_v,4,87,1,,332.0,121,27,27,0,1757,7.143037248872,0
MOT17-02-FRCNN,4,87,331,v_to_u,87,4,0,no_post_boundary_handoff_frame,,0,27,27,0,0,,0
MOT17-02-FRCNN,4,89,331,u_to_v,4,89,1,,332.0,269,26,26,0,1758,8.788067184578,0
MOT17-02-FRCNN,4,89,331,v_to_u,89,4,0,no_post_boundary_handoff_frame,,0,26,26,0,0,,0
MOT17-02-FRCNN,4,90,331,u_to_v,4,90,1,,332.0,36,13,13,0,1759,0.765956503499,0
MOT17-02-FRCNN,4,90,331,v_to_u,90,4,0,no_post_boundary_handoff_frame,,0,13,13,0,0,,0
MOT17-02-FRCNN,4,91,331,u_to_v,4,91,1,,332.0,131,2,2,0,1760,13.181021911025,0
MOT17-02-FRCNN,4,91,331,v_to_u,91,4,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-02-FRCNN,3,92,334,u_to_v,3,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,3,92,334,v_to_u,92,3,1,,335.0,111,1,1,0,1761,3.947027478325,0
MOT17-02-FRCNN,6,92,334,u_to_v,6,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,6,92,334,v_to_u,92,6,1,,335.0,77,1,1,0,1762,9.421353349026,0
MOT17-02-FRCNN,13,92,334,u_to_v,13,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,13,92,334,v_to_u,92,13,1,,335.0,59,1,1,0,1763,9.632355259213,0
MOT17-02-FRCNN,14,92,334,u_to_v,14,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,14,92,334,v_to_u,92,14,1,,335.0,26,1,1,0,1764,4.351269855181,0
MOT17-02-FRCNN,20,92,334,u_to_v,20,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,20,92,334,v_to_u,92,20,1,,335.0,44,1,1,0,1765,11.335384106871,0
MOT17-02-FRCNN,24,92,334,u_to_v,24,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,24,92,334,v_to_u,92,24,1,,335.0,266,1,1,0,1766,4.528958192057,0
MOT17-02-FRCNN,31,92,334,u_to_v,31,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,31,92,334,v_to_u,92,31,1,,335.0,66,1,1,0,1767,3.398329576831,0
MOT17-02-FRCNN,32,92,334,u_to_v,32,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,32,92,334,v_to_u,92,32,1,,335.0,4,1,1,0,1768,6.285279560947,0
MOT17-02-FRCNN,36,92,334,u_to_v,36,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,36,92,334,v_to_u,92,36,1,,335.0,75,1,1,0,1769,5.086292300772,0
MOT17-02-FRCNN,38,92,334,u_to_v,38,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,38,92,334,v_to_u,92,38,1,,335.0,110,1,1,0,1770,6.899363386165,0
MOT17-02-FRCNN,40,92,334,u_to_v,40,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,40,92,334,v_to_u,92,40,1,,335.0,80,1,1,0,1771,6.539880395192,0
MOT17-02-FRCNN,48,92,334,u_to_v,48,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,48,92,334,v_to_u,92,48,1,,335.0,111,1,1,0,1772,3.657051651212,0
MOT17-02-FRCNN,53,92,334,u_to_v,53,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,53,92,334,v_to_u,92,53,1,,335.0,32,1,1,0,1773,4.291507184528,0
MOT17-02-FRCNN,57,92,334,u_to_v,57,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,57,92,334,v_to_u,92,57,1,,335.0,85,1,1,0,1774,6.917327061512,0
MOT17-02-FRCNN,60,92,334,u_to_v,60,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,60,92,334,v_to_u,92,60,1,,335.0,69,1,1,0,1775,5.177299692023,0
MOT17-02-FRCNN,65,92,334,u_to_v,65,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,65,92,334,v_to_u,92,65,1,,335.0,266,1,1,0,1776,8.63250449428,0
MOT17-02-FRCNN,67,92,334,u_to_v,67,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,67,92,334,v_to_u,92,67,1,,335.0,56,1,1,0,1777,8.641125405679,0
MOT17-02-FRCNN,69,92,334,u_to_v,69,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,69,92,334,v_to_u,92,69,1,,335.0,97,1,1,0,1778,9.838970696866,0
MOT17-02-FRCNN,73,92,334,u_to_v,73,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,73,92,334,v_to_u,92,73,1,,335.0,266,1,1,0,1779,7.070974891496,0
MOT17-02-FRCNN,74,92,334,u_to_v,74,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,74,92,334,v_to_u,92,74,1,,335.0,16,1,1,0,1780,5.600698526575,0
MOT17-02-FRCNN,76,92,334,u_to_v,76,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,76,92,334,v_to_u,92,76,1,,335.0,19,1,1,0,1781,3.69575181721,0
MOT17-02-FRCNN,78,92,334,u_to_v,78,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,78,92,334,v_to_u,92,78,1,,335.0,63,1,1,0,1782,8.333544477253,0
MOT17-02-FRCNN,79,92,334,u_to_v,79,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,79,92,334,v_to_u,92,79,1,,335.0,266,1,1,0,1783,7.280220915823,0
MOT17-02-FRCNN,81,92,334,u_to_v,81,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,81,92,334,v_to_u,92,81,1,,335.0,266,1,1,0,1784,9.267484118642,0
MOT17-02-FRCNN,82,92,334,u_to_v,82,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,82,92,334,v_to_u,92,82,1,,335.0,224,1,1,0,1785,9.32325098611,0
MOT17-02-FRCNN,87,92,334,u_to_v,87,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,87,92,334,v_to_u,92,87,1,,335.0,118,1,1,71,1786,1.126457828373,1
MOT17-02-FRCNN,89,92,334,u_to_v,89,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,89,92,334,v_to_u,92,89,1,,335.0,266,1,1,0,1787,7.671136242313,0
MOT17-02-FRCNN,90,92,334,u_to_v,90,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,90,92,334,v_to_u,92,90,1,,335.0,33,1,1,0,1788,8.475925984936,0
MOT17-02-FRCNN,91,92,334,u_to_v,91,92,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,91,92,334,v_to_u,92,91,1,,335.0,128,1,1,0,1789,6.825037587302,0
MOT17-02-FRCNN,1,32,338,u_to_v,1,32,0,no_post_boundary_handoff_frame,,0,257,276,0,0,,0
