seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,enumeration_rank,candidate_priority,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-05-FRCNN,118,155,791,v_to_u,155,118,1,792,46,44,44,155,118,1,748,791,553,837,44,285,44,239,1,46,46,46,1.0,2.297107988775,0.421029656716,0.0,0.490063632318,0.675146367231,-1.0,-1.0,146,1280,2.518886402909,1,"{""118"": 46}",46,30,30,1,30,21,30,30,1.0,0.847744541956,96,129,129,0.52380952381,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,630,900,0,-1530,1530,-1.0,71,41,-30,-0.37037037037,30,1.0,44,60,1,46,35,60,46,1.0,0.867522611558,84,129,129,0.657142857143,1.0,1.0,-0.0,1,0,0,46,0,46,-1.0,-1.0,0,1610,2760,0,-4370,4370,-1.0,129,83,-46,-0.326241134752,46,1.0,44,120,1,46,35,120,46,1.0,0.867522611558,84,129,129,0.657142857143,1.0,1.0,-0.0,1,0,0,46,0,46,-1.0,-1.0,0,1610,5520,0,-7130,7130,-1.0,189,143,-46,-0.228855721393,46,1.0,44,239,1,46,35,234,46,1.0,0.867522611558,84,129,129,0.657142857143,0.799145299145,1.0,-0.0,1,0,0,46,0,46,-1.0,-1.0,0,1610,8602,2162,-8050,12374,-0.650557620818,256,210,-46,-0.146031746032,46,1.0,44,239,1,46,35,234,46,1.0,0.867522611558,84,129,129,0.657142857143,0.799145299145,1.0,-0.0,1,0,0,46,0,46,-1.0,-1.0,0,1610,8602,2162,-8050,12374,-0.650557620818,256,210,-46,-0.146031746032,46,1.0
MOT17-05-FRCNN,164,168,794,u_to_v,164,168,1,795,5,19,19,164,168,1,762,794,776,799,33,24,33,19,1,5,5,5,1.0,0.439282006745,0.024616906316,0.158807041392,0.14813072522,0.004098624026,-1.0,-1.0,147,1294,0.420957407901,1,"{""168"": 5}",5,30,19,1,5,28,18,3,0.6,0.80345385735,91,95,95,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,84,54,0,-138,138,-1.0,49,46,-3,-0.061224489796,5,1.0,33,19,1,5,28,18,3,0.6,0.80345385735,91,95,95,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,84,54,0,-138,138,-1.0,49,46,-3,-0.061224489796,5,1.0,33,19,1,5,28,18,3,0.6,0.80345385735,91,95,95,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,84,54,0,-138,138,-1.0,49,46,-3,-0.061224489796,5,1.0,33,19,1,5,28,18,3,0.6,0.80345385735,91,95,95,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,84,54,0,-138,138,-1.0,49,46,-3,-0.061224489796,5,1.0,33,19,1,5,28,18,3,0.6,0.80345385735,91,95,95,1.0,1.0,1.0,-0.0,1,0,0,3,0,3,-1.0,-1.0,0,84,54,0,-138,138,-1.0,49,46,-3,-0.061224489796,5,1.0
MOT17-05-FRCNN,163,173,801,v_to_u,173,163,1,802,4,9,9,173,163,1,793,801,762,805,9,44,9,40,1,4,4,4,1.0,0.127776295211,0.044358620005,0.62763748464,0.073198626143,0.037578013093,-1.0,-1.0,148,1315,-0.006965757024,1,"{""163"": 4}",4,9,30,1,4,9,21,4,1.0,0.822932070143,99,98,99,1.0,1.0,1.0,-0.0,1,0,4,0,4,0,1.0,1.0,36,0,0,84,120,120,1.0,30,34,4,0.117647058824,4,1.0,9,40,1,4,9,31,4,1.0,0.822932070143,99,98,99,1.0,1.0,1.0,-0.0,1,0,4,0,4,0,1.0,1.0,36,0,0,124,160,160,1.0,40,44,4,0.090909090909,4,1.0,9,40,1,4,9,31,4,1.0,0.822932070143,99,98,99,1.0,1.0,1.0,-0.0,1,0,4,0,4,0,1.0,1.0,36,0,0,124,160,160,1.0,40,44,4,0.090909090909,4,1.0,9,40,1,4,9,31,4,1.0,0.822932070143,99,98,99,1.0,1.0,1.0,-0.0,1,0,4,0,4,0,1.0,1.0,36,0,0,124,160,160,1.0,40,44,4,0.090909090909,4,1.0,9,40,1,4,9,31,4,1.0,0.822932070143,99,98,99,1.0,1.0,1.0,-0.0,1,0,4,0,4,0,1.0,1.0,36,0,0,124,160,160,1.0,40,44,4,0.090909090909,4,1.0
MOT17-05-FRCNN,132,167,804,v_to_u,167,132,1,805,31,34,34,167,132,1,771,804,656,835,34,180,34,149,1,31,31,31,1.0,0.020603567846,0.082948966142,0.746364359301,0.152460891739,0.140080488983,-1.0,-1.0,149,1325,-0.115996142372,1,"{""132"": 31}",31,30,30,1,30,29,28,30,1.0,0.890776394294,93,71,93,1.0,0.964285714286,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,870,0,30,810,1650,1710,0.964912280702,56,86,30,0.344827586207,30,1.0,34,60,1,31,31,58,30,0.967741935484,0.890776394294,93,71,93,1.0,0.98275862069,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,930,0,30,1710,2610,2670,0.977528089888,88,118,30,0.252100840336,31,1.0,34,120,1,31,31,118,30,0.967741935484,0.890776394294,93,71,93,1.0,0.991525423729,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,930,0,30,3510,4410,4470,0.986577181208,148,178,30,0.167597765363,31,1.0,34,149,1,31,31,146,30,0.967741935484,0.890776394294,93,71,93,1.0,0.993150684932,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,930,0,30,4350,5250,5310,0.988700564972,176,206,30,0.144927536232,31,1.0,34,149,1,31,31,146,30,0.967741935484,0.890776394294,93,71,93,1.0,0.993150684932,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,930,0,30,4350,5250,5310,0.988700564972,176,206,30,0.144927536232,31,1.0
MOT17-05-FRCNN,103,170,808,u_to_v,103,170,1,809,17,29,29,103,170,1,417,808,780,825,392,46,392,29,1,17,17,17,1.0,0.53093263378,0.206745096228,0.06517331044,0.588834702665,0.383103033661,-1.0,-1.0,150,1344,0.663519353859,1,"{""170"": 17}",17,30,29,1,17,29,29,16,0.941176470588,0.791614155601,128,94,94,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,464,464,0,-928,928,-1.0,74,58,-16,-0.216216216216,17,1.0,60,29,1,17,59,29,16,0.941176470588,0.791614155601,128,94,94,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,944,464,0,-1408,1408,-1.0,104,88,-16,-0.153846153846,17,1.0,120,29,1,17,119,29,16,0.941176470588,0.791614155601,128,94,94,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,1904,464,0,-2368,2368,-1.0,164,148,-16,-0.09756097561,17,1.0,300,29,1,17,297,29,16,0.941176470588,0.791614155601,128,94,94,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,4752,464,0,-5216,5216,-1.0,342,326,-16,-0.046783625731,17,1.0,392,29,1,17,389,29,16,0.941176470588,0.791614155601,128,94,94,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,6224,464,0,-6688,6688,-1.0,434,418,-16,-0.036866359447,17,1.0
MOT17-05-FRCNN,103,177,808,u_to_v,103,177,1,809,29,3,3,103,177,1,417,808,806,837,392,32,392,3,1,29,29,29,1.0,3.185171407925,1.350935938252,0.0,2.349188866569,2.096664220642,-1.0,-1.0,151,1350,3.967490701209,1,"{""177"": 29}",29,30,3,1,29,29,3,29,1.0,0.839395767933,128,102,102,1.0,1.0,1.0,-0.0,1,0,0,29,0,29,-1.0,-1.0,0,841,87,0,-928,928,-1.0,61,32,-29,-0.475409836066,29,1.0,60,3,1,29,59,3,29,1.0,0.839395767933,128,102,102,1.0,1.0,1.0,-0.0,1,0,0,29,0,29,-1.0,-1.0,0,1711,87,0,-1798,1798,-1.0,91,62,-29,-0.318681318681,29,1.0,120,3,1,29,119,3,29,1.0,0.839395767933,128,102,102,1.0,1.0,1.0,-0.0,1,0,0,29,0,29,-1.0,-1.0,0,3451,87,0,-3538,3538,-1.0,151,122,-29,-0.192052980132,29,1.0,300,3,1,29,297,3,29,1.0,0.839395767933,128,102,102,1.0,1.0,1.0,-0.0,1,0,0,29,0,29,-1.0,-1.0,0,8613,87,0,-8700,8700,-1.0,329,300,-29,-0.088145896657,29,1.0,392,3,1,29,389,3,29,1.0,0.839395767933,128,102,102,1.0,1.0,1.0,-0.0,1,0,0,29,0,29,-1.0,-1.0,0,11281,87,0,-11368,11368,-1.0,421,392,-29,-0.068883610451,29,1.0
MOT17-05-FRCNN,176,180,817,v_to_u,180,176,1,818,13,2,2,180,176,1,816,817,798,830,2,33,2,20,1,13,13,13,1.0,0.289527272359,0.020052462294,0.290887967642,0.134929975074,0.064994452308,-1.0,-1.0,152,1358,0.24181083876,1,"{""176"": 13}",13,2,20,1,13,2,20,11,0.846153846154,0.860924082629,99,101,101,1.0,1.0,1.0,-0.0,1,0,0,11,0,11,-1.0,-1.0,0,22,220,0,-242,242,-1.0,33,22,-11,-0.333333333333,13,1.0,2,20,1,13,2,20,11,0.846153846154,0.860924082629,99,101,101,1.0,1.0,1.0,-0.0,1,0,0,11,0,11,-1.0,-1.0,0,22,220,0,-242,242,-1.0,33,22,-11,-0.333333333333,13,1.0,2,20,1,13,2,20,11,0.846153846154,0.860924082629,99,101,101,1.0,1.0,1.0,-0.0,1,0,0,11,0,11,-1.0,-1.0,0,22,220,0,-242,242,-1.0,33,22,-11,-0.333333333333,13,1.0,2,20,1,13,2,20,11,0.846153846154,0.860924082629,99,101,101,1.0,1.0,1.0,-0.0,1,0,0,11,0,11,-1.0,-1.0,0,22,220,0,-242,242,-1.0,33,22,-11,-0.333333333333,13,1.0,2,20,1,13,2,20,11,0.846153846154,0.860924082629,99,101,101,1.0,1.0,1.0,-0.0,1,0,0,11,0,11,-1.0,-1.0,0,22,220,0,-242,242,-1.0,33,22,-11,-0.333333333333,13,1.0
MOT17-05-FRCNN,174,181,821,v_to_u,181,174,1,822,16,4,4,181,174,1,818,821,794,837,4,44,4,28,1,16,16,16,1.0,2.576626718579,0.130321692529,0.0,0.407055692188,0.336213872067,-1.0,-1.0,153,1367,2.683534098136,1,"{""174"": 16}",16,4,28,1,16,3,27,16,1.0,0.818221349249,99,100,100,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,48,432,0,-480,480,-1.0,46,30,-16,-0.347826086957,16,1.0,4,28,1,16,3,27,16,1.0,0.818221349249,99,100,100,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,48,432,0,-480,480,-1.0,46,30,-16,-0.347826086957,16,1.0,4,28,1,16,3,27,16,1.0,0.818221349249,99,100,100,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,48,432,0,-480,480,-1.0,46,30,-16,-0.347826086957,16,1.0,4,28,1,16,3,27,16,1.0,0.818221349249,99,100,100,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,48,432,0,-480,480,-1.0,46,30,-16,-0.347826086957,16,1.0,4,28,1,16,3,27,16,1.0,0.818221349249,99,100,100,1.0,1.0,1.0,-0.0,1,0,0,16,0,16,-1.0,-1.0,0,48,432,0,-480,480,-1.0,46,30,-16,-0.347826086957,16,1.0
MOT17-05-FRCNN,118,178,827,v_to_u,178,118,1,828,10,14,14,178,118,1,814,827,553,837,14,285,14,275,1,10,10,10,1.0,0.277479205451,0.355313977738,0.204728288821,0.661671048458,0.652734314803,-1.0,-1.0,154,1386,0.446566164007,1,"{""118"": 10}",10,14,30,1,10,11,30,10,1.0,0.903994216912,103,129,129,1.0,1.0,1.0,-0.0,1,0,0,10,0,10,-1.0,-1.0,0,110,300,0,-410,410,-1.0,51,41,-10,-0.196078431373,10,1.0,14,60,1,10,11,60,10,1.0,0.903994216912,103,129,129,1.0,1.0,1.0,-0.0,1,0,0,10,0,10,-1.0,-1.0,0,110,600,0,-710,710,-1.0,81,71,-10,-0.123456790123,10,1.0,14,120,1,10,11,120,10,1.0,0.903994216912,103,129,129,1.0,1.0,1.0,-0.0,1,0,0,10,0,10,-1.0,-1.0,0,110,1200,0,-1310,1310,-1.0,141,131,-10,-0.070921985816,10,1.0,14,275,1,10,11,270,10,1.0,0.903994216912,103,129,129,1.0,0.825925925926,1.0,-0.0,1,0,0,10,0,10,-1.0,-1.0,0,110,2230,470,-1870,2810,-0.665480427046,244,234,-10,-0.034364261168,10,1.0,14,275,1,10,11,270,10,1.0,0.903994216912,103,129,129,1.0,0.825925925926,1.0,-0.0,1,0,0,10,0,10,-1.0,-1.0,0,110,2230,470,-1870,2810,-0.665480427046,244,234,-10,-0.034364261168,10,1.0
MOT17-05-FRCNN,118,132,835,v_to_u,132,118,1,836,2,180,180,132,118,1,656,835,553,837,180,285,180,283,1,2,2,2,1.0,1.641488331677,0.618409603387,0.0,0.978554257718,1.058021456833,-1.0,-1.0,155,1407,1.999748303979,1,"{""118"": 2}",2,30,30,1,2,29,30,2,1.0,0.884625917847,93,129,129,1.0,1.0,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,58,60,0,-118,118,-1.0,61,59,-2,-0.032786885246,2,1.0,60,60,1,2,57,60,2,1.0,0.884625917847,93,129,129,0.543859649123,1.0,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,114,120,0,-234,234,-1.0,93,91,-2,-0.016806722689,2,1.0,120,120,1,2,117,120,2,1.0,0.884625917847,71,129,129,0.735042735043,1.0,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,234,240,0,-474,474,-1.0,208,206,-2,-0.008368200837,2,1.0,180,283,1,2,176,278,2,1.0,0.884625917847,71,129,129,0.823863636364,0.830935251799,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,352,462,94,-720,908,-0.79295154185,378,376,-2,-0.004385964912,2,1.0,180,283,1,2,176,278,2,1.0,0.884625917847,71,129,129,0.823863636364,0.830935251799,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,352,462,94,-720,908,-0.79295154185,378,376,-2,-0.004385964912,2,1.0
MOT17-05-FRCNN,132,182,835,u_to_v,132,182,1,836,2,18,18,132,182,1,656,835,818,837,180,20,180,18,1,2,2,2,1.0,1.070857967167,0.414521557213,0.0,0.603520004939,0.762713002081,-1.0,-1.0,156,1414,1.311111657172,1,"{""182"": 2}",2,30,18,1,2,29,18,2,1.0,0.871232697675,93,71,71,1.0,1.0,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,0,58,36,0,-94,94,-1.0,49,47,-2,-0.040816326531,2,1.0,60,18,1,2,57,18,2,1.0,0.871232697675,93,71,71,0.543859649123,1.0,1.0,-0.0,1,0,0,2,0,2,-1.0,-1.0,52,62,36,0,-46,150,-0.306666666667,51,49,-2,-0.025974025974,2,1.0,120,18,1,2,117,18,2,1.0,0.871232697675,71,71,71,0.735042735043,1.0,1.0,-0.0,1,1,2,2,0,0,0.0,0.0,172,62,36,0,74,270,0.274074074074,86,88,2,0.014598540146,2,1.0,180,18,1,2,176,18,2,1.0,0.871232697675,71,71,71,0.823863636364,1.0,1.0,-0.0,1,1,2,2,0,0,0.0,0.0,290,62,36,0,192,388,0.494845360825,145,147,2,0.010204081633,2,1.0,180,18,1,2,176,18,2,1.0,0.871232697675,71,71,71,0.823863636364,1.0,1.0,-0.0,1,1,2,2,0,0,0.0,0.0,290,62,36,0,192,388,0.494845360825,145,147,2,0.010204081633,2,1.0
MOT17-05-FRCNN,171,175,836,u_to_v,171,175,1,837,1,40,40,171,175,1,788,836,797,837,49,41,49,40,1,1,1,1,1.0,0.132849017593,0.234964690763,0.34203803285,0.654781875353,0.418051465585,-1.0,-1.0,157,1420,0.213364016165,1,"{""175"": 1}",1,30,30,1,1,29,30,1,1.0,0.871997341706,97,98,98,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,29,30,0,-59,59,-1.0,60,59,-1,-0.016666666667,1,1.0,49,40,1,1,47,40,1,1.0,0.871997341706,97,98,98,1.0,0.975,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,39,1,-85,87,-0.977011494253,87,86,-1,-0.011363636364,1,1.0,49,40,1,1,47,40,1,1.0,0.871997341706,97,98,98,1.0,0.975,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,39,1,-85,87,-0.977011494253,87,86,-1,-0.011363636364,1,1.0,49,40,1,1,47,40,1,1.0,0.871997341706,97,98,98,1.0,0.975,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,39,1,-85,87,-0.977011494253,87,86,-1,-0.011363636364,1,1.0,49,40,1,1,47,40,1,1.0,0.871997341706,97,98,98,1.0,0.975,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,39,1,-85,87,-0.977011494253,87,86,-1,-0.011363636364,1,1.0
MOT17-05-FRCNN,171,184,836,u_to_v,171,184,1,837,1,5,5,171,184,1,788,836,832,837,49,6,49,5,1,1,1,1,1.0,3.532422419694,0.650486784447,0.0,1.271996269071,1.137416571485,-1.0,-1.0,158,1425,3.935985399862,1,"{""184"": 1}",1,30,5,1,1,29,5,1,1.0,0.766617382154,97,106,106,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,29,5,0,-34,34,-1.0,35,34,-1,-0.028571428571,1,1.0,49,5,1,1,47,5,1,1.0,0.766617382154,97,106,106,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,5,0,-52,52,-1.0,53,52,-1,-0.018867924528,1,1.0,49,5,1,1,47,5,1,1.0,0.766617382154,97,106,106,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,5,0,-52,52,-1.0,53,52,-1,-0.018867924528,1,1.0,49,5,1,1,47,5,1,1.0,0.766617382154,97,106,106,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,5,0,-52,52,-1.0,53,52,-1,-0.018867924528,1,1.0,49,5,1,1,47,5,1,1.0,0.766617382154,97,106,106,1.0,1.0,1.0,-0.0,1,0,0,1,0,1,-1.0,-1.0,0,47,5,0,-52,52,-1.0,53,52,-1,-0.018867924528,1,1.0
MOT17-09-FRCNN,6,8,42,v_to_u,8,6,1,43,208,1,1,8,6,1,42,42,1,250,1,250,1,42,1,208,208,208,1.0,0.242591848238,0.503062442081,0.088807448976,1.445618952505,0.975665795127,-1.0,-1.0,1,6,0.588284071278,1,"{""6"": 208}",208,1,30,1,30,1,30,30,1.0,0.910924440676,43,23,23,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,42,1,60,1,42,60,1.0,0.916290074836,43,23,23,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,2520,0,-2580,2580,-1.0,103,60,-43,-0.417475728155,60,1.0,1,42,1,120,1,42,120,1.0,0.895851348369,43,23,23,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,120,5040,0,-5160,5160,-1.0,163,120,-43,-0.263803680982,120,1.0,1,42,1,208,1,42,208,1.0,0.909541744483,43,23,23,1.0,1.0,1.0,-0.0,1,0,0,208,0,208,-1.0,-1.0,0,208,8736,0,-8944,8944,-1.0,251,208,-43,-0.171314741036,208,1.0,1,42,1,208,1,42,208,1.0,0.909541744483,43,23,23,1.0,1.0,1.0,-0.0,1,0,0,208,0,208,-1.0,-1.0,0,208,8736,0,-8944,8944,-1.0,251,208,-43,-0.171314741036,208,1.0
MOT17-09-FRCNN,5,7,67,v_to_u,7,5,1,68,154,58,58,7,5,1,10,67,1,221,58,221,58,67,1,154,154,154,1.0,0.269388010379,0.454934904871,0.163657725672,0.98682359048,0.823154480161,-1.0,-1.0,2,12,0.523205112243,1,"{""5"": 154}",154,30,30,1,30,15,30,30,1.0,0.944887121233,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,450,900,0,-1350,1350,-1.0,75,45,-30,-0.4,30,1.0,58,60,1,60,43,60,60,1.0,0.954640747902,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,2580,3600,0,-6180,6180,-1.0,163,103,-60,-0.368098159509,60,1.0,58,67,1,120,43,67,120,1.0,0.952277582613,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,5160,8040,0,-13200,13200,-1.0,230,120,-110,-0.478260869565,120,1.0,58,67,1,154,43,67,153,0.993506493506,0.938186336229,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,153,0,153,-1.0,-1.0,0,6579,10251,0,-16830,16830,-1.0,263,153,-110,-0.41825095057,154,1.0,58,67,1,154,43,67,153,0.993506493506,0.938186336229,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,153,0,153,-1.0,-1.0,0,6579,10251,0,-16830,16830,-1.0,263,153,-110,-0.41825095057,154,1.0
MOT17-09-FRCNN,5,10,83,v_to_u,10,5,1,84,138,16,16,10,5,1,68,83,1,221,16,221,16,83,1,138,138,138,1.0,0.8226594841,0.91531613425,0.0,1.435112172893,1.479073340983,-1.0,-1.0,3,19,1.34290706905,1,"{""5"": 138}",138,16,30,1,30,12,30,30,1.0,0.960030402254,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,360,900,0,-1260,1260,-1.0,72,42,-30,-0.416666666667,30,1.0,16,60,1,60,12,60,60,1.0,0.94991654509,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,720,3600,0,-4320,4320,-1.0,132,72,-60,-0.454545454545,60,1.0,16,83,1,120,12,83,120,1.0,0.95001255476,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,1440,9960,0,-11400,11400,-1.0,215,120,-95,-0.441860465116,120,1.0,16,83,1,138,12,83,137,0.992753623188,0.937006053859,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,137,0,137,-1.0,-1.0,0,1644,11371,0,-13015,13015,-1.0,232,137,-95,-0.409482758621,138,1.0,16,83,1,138,12,83,137,0.992753623188,0.937006053859,16,20,20,1.0,1.0,1.0,-0.0,1,0,0,137,0,137,-1.0,-1.0,0,1644,11371,0,-13015,13015,-1.0,232,137,-95,-0.409482758621,138,1.0
