seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,selected_for_teacher
MOT17-02-FRCNN,87,100,361,u_to_v,87,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,87,100,361,v_to_u,100,87,1,,362.0,91,1,1,1939,1
MOT17-02-FRCNN,89,100,361,u_to_v,89,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,89,100,361,v_to_u,100,89,1,,362.0,239,1,1,1940,1
MOT17-02-FRCNN,90,100,361,u_to_v,90,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,90,100,361,v_to_u,100,90,1,,362.0,6,1,1,1941,1
MOT17-02-FRCNN,91,100,361,u_to_v,91,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,91,100,361,v_to_u,100,91,1,,362.0,101,1,1,1942,1
MOT17-02-FRCNN,93,100,361,u_to_v,93,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,93,100,361,v_to_u,100,93,1,,362.0,239,1,1,1943,1
MOT17-02-FRCNN,94,100,361,u_to_v,94,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,94,100,361,v_to_u,100,94,1,,362.0,83,1,1,1944,1
MOT17-02-FRCNN,95,100,361,u_to_v,95,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,95,100,361,v_to_u,100,95,1,,362.0,135,1,1,1945,1
MOT17-02-FRCNN,96,100,361,u_to_v,96,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,96,100,361,v_to_u,100,96,1,,362.0,20,1,1,1946,1
MOT17-02-FRCNN,97,100,361,u_to_v,97,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,97,100,361,v_to_u,100,97,1,,362.0,239,1,1,1947,1
MOT17-02-FRCNN,98,100,361,u_to_v,98,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,98,100,361,v_to_u,100,98,1,,362.0,239,1,1,1948,1
MOT17-02-FRCNN,99,100,361,u_to_v,99,100,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,99,100,361,v_to_u,100,99,1,,362.0,88,1,1,1949,1
MOT17-02-FRCNN,1,102,364,u_to_v,1,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,1,102,364,v_to_u,102,1,1,,365.0,214,1,1,1950,1
MOT17-02-FRCNN,3,102,364,u_to_v,3,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,3,102,364,v_to_u,102,3,1,,365.0,81,1,1,1951,1
MOT17-02-FRCNN,6,20,364,u_to_v,6,20,1,,365.0,14,364,364,1952,1
MOT17-02-FRCNN,6,20,364,v_to_u,20,6,1,,393.0,47,364,364,1953,1
MOT17-02-FRCNN,6,53,364,u_to_v,6,53,1,,365.0,2,211,211,1954,1
MOT17-02-FRCNN,6,53,364,v_to_u,53,6,1,,393.0,47,211,211,1955,1
MOT17-02-FRCNN,6,67,364,u_to_v,6,67,1,,365.0,26,140,140,1956,1
MOT17-02-FRCNN,6,67,364,v_to_u,67,6,1,,393.0,47,140,140,1957,1
MOT17-02-FRCNN,6,90,364,u_to_v,6,90,1,,365.0,3,46,46,1958,1
MOT17-02-FRCNN,6,90,364,v_to_u,90,6,1,,393.0,47,46,46,1959,1
MOT17-02-FRCNN,6,96,364,u_to_v,6,96,1,,365.0,17,16,16,1960,1
MOT17-02-FRCNN,6,96,364,v_to_u,96,6,1,,393.0,47,16,16,1961,1
MOT17-02-FRCNN,6,102,364,u_to_v,6,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,6,102,364,v_to_u,102,6,1,,393.0,47,1,1,1962,1
MOT17-02-FRCNN,13,102,364,u_to_v,13,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,13,102,364,v_to_u,102,13,1,,365.0,29,1,1,1963,1
MOT17-02-FRCNN,20,102,364,u_to_v,20,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,20,102,364,v_to_u,102,20,1,,365.0,14,1,1,1964,1
MOT17-02-FRCNN,24,102,364,u_to_v,24,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,24,102,364,v_to_u,102,24,1,,365.0,236,1,1,1965,1
MOT17-02-FRCNN,31,102,364,u_to_v,31,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,31,102,364,v_to_u,102,31,1,,365.0,36,1,1,1966,1
MOT17-02-FRCNN,36,102,364,u_to_v,36,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,36,102,364,v_to_u,102,36,1,,365.0,45,1,1,1967,1
MOT17-02-FRCNN,38,102,364,u_to_v,38,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,38,102,364,v_to_u,102,38,1,,365.0,80,1,1,1968,1
MOT17-02-FRCNN,40,102,364,u_to_v,40,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,40,102,364,v_to_u,102,40,1,,365.0,50,1,1,1969,1
MOT17-02-FRCNN,48,102,364,u_to_v,48,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,48,102,364,v_to_u,102,48,1,,365.0,81,1,1,1970,1
MOT17-02-FRCNN,53,102,364,u_to_v,53,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,53,102,364,v_to_u,102,53,1,,365.0,2,1,1,1971,1
MOT17-02-FRCNN,57,102,364,u_to_v,57,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,57,102,364,v_to_u,102,57,1,,365.0,55,1,1,1972,1
MOT17-02-FRCNN,60,102,364,u_to_v,60,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,60,102,364,v_to_u,102,60,1,,365.0,39,1,1,1973,1
MOT17-02-FRCNN,65,102,364,u_to_v,65,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,65,102,364,v_to_u,102,65,1,,365.0,236,1,1,1974,1
MOT17-02-FRCNN,67,102,364,u_to_v,67,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,67,102,364,v_to_u,102,67,1,,365.0,26,1,1,1975,1
MOT17-02-FRCNN,69,102,364,u_to_v,69,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,69,102,364,v_to_u,102,69,1,,365.0,67,1,1,1976,1
MOT17-02-FRCNN,73,102,364,u_to_v,73,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,73,102,364,v_to_u,102,73,1,,365.0,236,1,1,1977,1
MOT17-02-FRCNN,78,102,364,u_to_v,78,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,78,102,364,v_to_u,102,78,1,,365.0,33,1,1,1978,1
MOT17-02-FRCNN,79,102,364,u_to_v,79,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,79,102,364,v_to_u,102,79,1,,365.0,236,1,1,1979,1
MOT17-02-FRCNN,81,102,364,u_to_v,81,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,81,102,364,v_to_u,102,81,1,,365.0,236,1,1,1980,1
MOT17-02-FRCNN,82,102,364,u_to_v,82,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,82,102,364,v_to_u,102,82,1,,365.0,194,1,1,1981,1
MOT17-02-FRCNN,87,102,364,u_to_v,87,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,87,102,364,v_to_u,102,87,1,,365.0,88,1,1,1982,1
MOT17-02-FRCNN,89,102,364,u_to_v,89,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,89,102,364,v_to_u,102,89,1,,365.0,236,1,1,1983,1
MOT17-02-FRCNN,90,102,364,u_to_v,90,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,90,102,364,v_to_u,102,90,1,,365.0,3,1,1,1984,1
MOT17-02-FRCNN,91,102,364,u_to_v,91,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,91,102,364,v_to_u,102,91,1,,365.0,98,1,1,1985,1
MOT17-02-FRCNN,93,102,364,u_to_v,93,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,93,102,364,v_to_u,102,93,1,,365.0,236,1,1,1986,1
MOT17-02-FRCNN,94,102,364,u_to_v,94,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,94,102,364,v_to_u,102,94,1,,365.0,80,1,1,1987,1
MOT17-02-FRCNN,95,102,364,u_to_v,95,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,95,102,364,v_to_u,102,95,1,,365.0,132,1,1,1988,1
MOT17-02-FRCNN,96,102,364,u_to_v,96,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,96,102,364,v_to_u,102,96,1,,365.0,17,1,1,1989,1
MOT17-02-FRCNN,97,102,364,u_to_v,97,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,97,102,364,v_to_u,102,97,1,,365.0,236,1,1,1990,1
MOT17-02-FRCNN,98,102,364,u_to_v,98,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,98,102,364,v_to_u,102,98,1,,365.0,236,1,1,1991,1
MOT17-02-FRCNN,99,102,364,u_to_v,99,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,99,102,364,v_to_u,102,99,1,,365.0,85,1,1,1992,1
MOT17-02-FRCNN,101,102,364,u_to_v,101,102,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,101,102,364,v_to_u,102,101,1,,365.0,100,1,1,1993,1
MOT17-02-FRCNN,1,53,366,u_to_v,1,53,0,no_post_boundary_handoff_frame,,0,194,213,0,0
MOT17-02-FRCNN,1,53,366,v_to_u,53,1,1,,367.0,212,194,213,1994,1
MOT17-02-FRCNN,3,53,366,u_to_v,3,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,3,53,366,v_to_u,53,3,1,,367.0,79,213,213,1995,1
MOT17-02-FRCNN,13,53,366,u_to_v,13,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,13,53,366,v_to_u,53,13,1,,367.0,27,213,213,1996,1
MOT17-02-FRCNN,20,53,366,u_to_v,20,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,20,53,366,v_to_u,53,20,1,,367.0,12,213,213,1997,1
MOT17-02-FRCNN,24,53,366,u_to_v,24,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,24,53,366,v_to_u,53,24,1,,367.0,234,213,213,1998,1
MOT17-02-FRCNN,31,53,366,u_to_v,31,53,0,no_post_boundary_handoff_frame,,0,184,213,0,0
MOT17-02-FRCNN,31,53,366,v_to_u,53,31,1,,367.0,34,184,213,1999,1
MOT17-02-FRCNN,36,53,366,u_to_v,36,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,36,53,366,v_to_u,53,36,1,,367.0,43,213,213,2000,1
MOT17-02-FRCNN,38,53,366,u_to_v,38,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,38,53,366,v_to_u,53,38,1,,367.0,78,213,213,2001,1
MOT17-02-FRCNN,40,53,366,u_to_v,40,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,40,53,366,v_to_u,53,40,1,,367.0,48,213,213,2002,1
MOT17-02-FRCNN,48,53,366,u_to_v,48,53,0,no_post_boundary_handoff_frame,,0,213,213,0,0
MOT17-02-FRCNN,48,53,366,v_to_u,53,48,1,,367.0,79,213,213,2003,1
MOT17-02-FRCNN,53,57,366,u_to_v,53,57,1,,367.0,53,179,179,2004,1
MOT17-02-FRCNN,53,57,366,v_to_u,57,53,0,no_post_boundary_handoff_frame,,0,179,179,0,0
MOT17-02-FRCNN,53,60,366,u_to_v,53,60,1,,367.0,37,160,160,2005,1
MOT17-02-FRCNN,53,60,366,v_to_u,60,53,0,no_post_boundary_handoff_frame,,0,160,160,0,0
MOT17-02-FRCNN,53,65,366,u_to_v,53,65,1,,367.0,234,151,151,2006,1
MOT17-02-FRCNN,53,65,366,v_to_u,65,53,0,no_post_boundary_handoff_frame,,0,151,151,0,0
MOT17-02-FRCNN,53,67,366,u_to_v,53,67,1,,367.0,24,142,142,2007,1
MOT17-02-FRCNN,53,67,366,v_to_u,67,53,0,no_post_boundary_handoff_frame,,0,142,142,0,0
MOT17-02-FRCNN,53,69,366,u_to_v,53,69,1,,367.0,65,138,138,2008,1
MOT17-02-FRCNN,53,69,366,v_to_u,69,53,0,no_post_boundary_handoff_frame,,0,138,138,0,0
MOT17-02-FRCNN,53,73,366,u_to_v,53,73,1,,367.0,234,117,117,2009,1
MOT17-02-FRCNN,53,73,366,v_to_u,73,53,0,no_post_boundary_handoff_frame,,0,117,117,0,0
MOT17-02-FRCNN,53,78,366,u_to_v,53,78,1,,367.0,31,96,96,2010,1
MOT17-02-FRCNN,53,78,366,v_to_u,78,53,0,no_post_boundary_handoff_frame,,0,96,96,0,0
MOT17-02-FRCNN,53,79,366,u_to_v,53,79,1,,367.0,234,96,96,2011,1
MOT17-02-FRCNN,53,79,366,v_to_u,79,53,0,no_post_boundary_handoff_frame,,0,96,96,0,0
MOT17-02-FRCNN,53,81,366,u_to_v,53,81,1,,367.0,234,85,85,2012,1
MOT17-02-FRCNN,53,81,366,v_to_u,81,53,0,no_post_boundary_handoff_frame,,0,85,85,0,0
MOT17-02-FRCNN,53,82,366,u_to_v,53,82,1,,367.0,192,84,84,2013,1
MOT17-02-FRCNN,53,82,366,v_to_u,82,53,0,no_post_boundary_handoff_frame,,0,84,84,0,0
MOT17-02-FRCNN,53,87,366,u_to_v,53,87,1,,367.0,86,62,62,2014,1
MOT17-02-FRCNN,53,87,366,v_to_u,87,53,0,no_post_boundary_handoff_frame,,0,62,62,0,0
MOT17-02-FRCNN,53,89,366,u_to_v,53,89,1,,367.0,234,61,61,2015,1
MOT17-02-FRCNN,53,89,366,v_to_u,89,53,0,no_post_boundary_handoff_frame,,0,61,61,0,0
MOT17-02-FRCNN,53,90,366,u_to_v,53,90,1,,367.0,1,48,48,2016,1
MOT17-02-FRCNN,53,90,366,v_to_u,90,53,0,no_post_boundary_handoff_frame,,0,48,48,0,0
MOT17-02-FRCNN,53,91,366,u_to_v,53,91,1,,367.0,96,37,37,2017,1
MOT17-02-FRCNN,53,91,366,v_to_u,91,53,0,no_post_boundary_handoff_frame,,0,37,37,0,0
MOT17-02-FRCNN,53,93,366,u_to_v,53,93,1,,367.0,234,31,31,2018,1
MOT17-02-FRCNN,53,93,366,v_to_u,93,53,0,no_post_boundary_handoff_frame,,0,31,31,0,0
MOT17-02-FRCNN,53,94,366,u_to_v,53,94,1,,367.0,78,31,31,2019,1
MOT17-02-FRCNN,53,94,366,v_to_u,94,53,0,no_post_boundary_handoff_frame,,0,31,31,0,0
MOT17-02-FRCNN,53,95,366,u_to_v,53,95,1,,367.0,130,20,20,2020,1
MOT17-02-FRCNN,53,95,366,v_to_u,95,53,0,no_post_boundary_handoff_frame,,0,20,20,0,0
MOT17-02-FRCNN,53,96,366,u_to_v,53,96,1,,367.0,15,18,18,2021,1
MOT17-02-FRCNN,53,96,366,v_to_u,96,53,0,no_post_boundary_handoff_frame,,0,18,18,0,0
MOT17-02-FRCNN,53,97,366,u_to_v,53,97,1,,367.0,234,15,15,2022,1
MOT17-02-FRCNN,53,97,366,v_to_u,97,53,0,no_post_boundary_handoff_frame,,0,15,15,0,0
MOT17-02-FRCNN,53,98,366,u_to_v,53,98,1,,367.0,234,9,9,2023,1
MOT17-02-FRCNN,53,98,366,v_to_u,98,53,0,no_post_boundary_handoff_frame,,0,9,9,0,0
MOT17-02-FRCNN,53,99,366,u_to_v,53,99,1,,367.0,83,6,6,2024,1
MOT17-02-FRCNN,53,99,366,v_to_u,99,53,0,no_post_boundary_handoff_frame,,0,6,6,0,0
MOT17-02-FRCNN,53,101,366,u_to_v,53,101,1,,367.0,98,5,5,2025,1
MOT17-02-FRCNN,53,101,366,v_to_u,101,53,0,no_post_boundary_handoff_frame,,0,5,5,0,0
MOT17-02-FRCNN,53,103,366,u_to_v,53,103,1,,367.0,64,2,2,2026,1
MOT17-02-FRCNN,53,103,366,v_to_u,103,53,0,no_post_boundary_handoff_frame,,0,2,2,0,0
MOT17-02-FRCNN,1,90,367,u_to_v,1,90,0,no_post_boundary_handoff_frame,,0,33,33,0,0
MOT17-02-FRCNN,1,90,367,v_to_u,90,1,1,,368.0,211,33,33,2027,1
MOT17-02-FRCNN,3,90,367,u_to_v,3,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,3,90,367,v_to_u,90,3,1,,368.0,78,49,49,2028,1
MOT17-02-FRCNN,13,90,367,u_to_v,13,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,13,90,367,v_to_u,90,13,1,,368.0,26,49,49,2029,1
MOT17-02-FRCNN,20,90,367,u_to_v,20,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,20,90,367,v_to_u,90,20,1,,368.0,11,49,49,2030,1
MOT17-02-FRCNN,24,90,367,u_to_v,24,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,24,90,367,v_to_u,90,24,1,,368.0,233,49,49,2031,1
MOT17-02-FRCNN,31,90,367,u_to_v,31,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,31,90,367,v_to_u,90,31,1,,368.0,33,49,49,2032,1
MOT17-02-FRCNN,36,90,367,u_to_v,36,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,36,90,367,v_to_u,90,36,1,,368.0,42,49,49,2033,1
MOT17-02-FRCNN,38,90,367,u_to_v,38,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,38,90,367,v_to_u,90,38,1,,368.0,77,49,49,2034,1
MOT17-02-FRCNN,40,90,367,u_to_v,40,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,40,90,367,v_to_u,90,40,1,,368.0,47,49,49,2035,1
MOT17-02-FRCNN,48,90,367,u_to_v,48,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,48,90,367,v_to_u,90,48,1,,368.0,78,49,49,2036,1
MOT17-02-FRCNN,57,90,367,u_to_v,57,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,57,90,367,v_to_u,90,57,1,,368.0,52,49,49,2037,1
MOT17-02-FRCNN,60,90,367,u_to_v,60,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,60,90,367,v_to_u,90,60,1,,368.0,36,49,49,2038,1
MOT17-02-FRCNN,65,90,367,u_to_v,65,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,65,90,367,v_to_u,90,65,1,,368.0,233,49,49,2039,1
MOT17-02-FRCNN,67,90,367,u_to_v,67,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,67,90,367,v_to_u,90,67,1,,368.0,23,49,49,2040,1
MOT17-02-FRCNN,69,90,367,u_to_v,69,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,69,90,367,v_to_u,90,69,1,,368.0,64,49,49,2041,1
MOT17-02-FRCNN,73,90,367,u_to_v,73,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,73,90,367,v_to_u,90,73,1,,368.0,233,49,49,2042,1
MOT17-02-FRCNN,78,90,367,u_to_v,78,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,78,90,367,v_to_u,90,78,1,,368.0,30,49,49,2043,1
MOT17-02-FRCNN,79,90,367,u_to_v,79,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,79,90,367,v_to_u,90,79,1,,368.0,233,49,49,2044,1
MOT17-02-FRCNN,81,90,367,u_to_v,81,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,81,90,367,v_to_u,90,81,1,,368.0,233,49,49,2045,1
MOT17-02-FRCNN,82,90,367,u_to_v,82,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,82,90,367,v_to_u,90,82,1,,368.0,191,49,49,2046,1
MOT17-02-FRCNN,87,90,367,u_to_v,87,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,87,90,367,v_to_u,90,87,1,,368.0,85,49,49,2047,1
MOT17-02-FRCNN,89,90,367,u_to_v,89,90,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,89,90,367,v_to_u,90,89,1,,368.0,233,49,49,2048,1
MOT17-02-FRCNN,90,91,367,u_to_v,90,91,1,,368.0,95,38,38,2049,1
MOT17-02-FRCNN,90,91,367,v_to_u,91,90,0,no_post_boundary_handoff_frame,,0,38,38,0,0
MOT17-02-FRCNN,90,93,367,u_to_v,90,93,1,,368.0,233,32,32,2050,1
MOT17-02-FRCNN,90,93,367,v_to_u,93,90,0,no_post_boundary_handoff_frame,,0,32,32,0,0
MOT17-02-FRCNN,90,94,367,u_to_v,90,94,1,,368.0,77,32,32,2051,1
MOT17-02-FRCNN,90,94,367,v_to_u,94,90,0,no_post_boundary_handoff_frame,,0,32,32,0,0
MOT17-02-FRCNN,90,95,367,u_to_v,90,95,1,,368.0,129,21,21,2052,1
MOT17-02-FRCNN,90,95,367,v_to_u,95,90,0,no_post_boundary_handoff_frame,,0,21,21,0,0
MOT17-02-FRCNN,90,96,367,u_to_v,90,96,1,,368.0,14,19,19,2053,1
MOT17-02-FRCNN,90,96,367,v_to_u,96,90,0,no_post_boundary_handoff_frame,,0,19,19,0,0
MOT17-02-FRCNN,90,97,367,u_to_v,90,97,1,,368.0,233,16,16,2054,1
MOT17-02-FRCNN,90,97,367,v_to_u,97,90,0,no_post_boundary_handoff_frame,,0,16,16,0,0
MOT17-02-FRCNN,90,98,367,u_to_v,90,98,1,,368.0,233,10,10,2055,1
MOT17-02-FRCNN,90,98,367,v_to_u,98,90,0,no_post_boundary_handoff_frame,,0,10,10,0,0
MOT17-02-FRCNN,90,99,367,u_to_v,90,99,1,,368.0,82,7,7,2056,1
MOT17-02-FRCNN,90,99,367,v_to_u,99,90,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,90,101,367,u_to_v,90,101,1,,368.0,97,6,6,2057,1
MOT17-02-FRCNN,90,101,367,v_to_u,101,90,0,no_post_boundary_handoff_frame,,0,6,6,0,0
MOT17-02-FRCNN,90,103,367,u_to_v,90,103,1,,368.0,63,3,3,2058,1
MOT17-02-FRCNN,90,103,367,v_to_u,103,90,0,no_post_boundary_handoff_frame,,0,3,3,0,0
MOT17-02-FRCNN,1,20,378,u_to_v,1,20,0,no_post_boundary_handoff_frame,,0,359,378,0,0
MOT17-02-FRCNN,1,20,378,v_to_u,20,1,1,,379.0,200,359,378,2059,1
MOT17-02-FRCNN,3,20,378,u_to_v,3,20,0,no_post_boundary_handoff_frame,,0,378,378,0,0
MOT17-02-FRCNN,3,20,378,v_to_u,20,3,1,,379.0,67,378,378,2060,1
MOT17-02-FRCNN,13,20,378,u_to_v,13,20,0,no_post_boundary_handoff_frame,,0,378,378,0,0
MOT17-02-FRCNN,13,20,378,v_to_u,20,13,1,,379.0,15,378,378,2061,1
MOT17-02-FRCNN,20,24,378,u_to_v,20,24,1,,379.0,222,349,349,2062,1
MOT17-02-FRCNN,20,24,378,v_to_u,24,20,0,no_post_boundary_handoff_frame,,0,349,349,0,0
MOT17-02-FRCNN,20,31,378,u_to_v,20,31,1,,379.0,22,287,316,2063,1
MOT17-02-FRCNN,20,31,378,v_to_u,31,20,0,no_post_boundary_handoff_frame,,0,287,316,0,0
MOT17-02-FRCNN,20,36,378,u_to_v,20,36,1,,379.0,31,303,303,2064,1
MOT17-02-FRCNN,20,36,378,v_to_u,36,20,0,no_post_boundary_handoff_frame,,0,303,303,0,0
MOT17-02-FRCNN,20,38,378,u_to_v,20,38,1,,379.0,66,267,267,2065,1
MOT17-02-FRCNN,20,38,378,v_to_u,38,20,0,no_post_boundary_handoff_frame,,0,267,267,0,0
MOT17-02-FRCNN,20,40,378,u_to_v,20,40,1,,379.0,36,266,266,2066,1
MOT17-02-FRCNN,20,40,378,v_to_u,40,20,0,no_post_boundary_handoff_frame,,0,266,266,0,0
MOT17-02-FRCNN,20,48,378,u_to_v,20,48,1,,379.0,67,236,236,2067,1
MOT17-02-FRCNN,20,48,378,v_to_u,48,20,0,no_post_boundary_handoff_frame,,0,236,236,0,0
MOT17-02-FRCNN,20,57,378,u_to_v,20,57,1,,379.0,41,191,191,2068,1
MOT17-02-FRCNN,20,57,378,v_to_u,57,20,0,no_post_boundary_handoff_frame,,0,191,191,0,0
MOT17-02-FRCNN,20,60,378,u_to_v,20,60,1,,379.0,25,172,172,2069,1
MOT17-02-FRCNN,20,60,378,v_to_u,60,20,0,no_post_boundary_handoff_frame,,0,172,172,0,0
MOT17-02-FRCNN,20,65,378,u_to_v,20,65,1,,379.0,222,163,163,2070,1
MOT17-02-FRCNN,20,65,378,v_to_u,65,20,0,no_post_boundary_handoff_frame,,0,163,163,0,0
MOT17-02-FRCNN,20,67,378,u_to_v,20,67,1,,379.0,12,154,154,2071,1
MOT17-02-FRCNN,20,67,378,v_to_u,67,20,0,no_post_boundary_handoff_frame,,0,154,154,0,0
MOT17-02-FRCNN,20,69,378,u_to_v,20,69,1,,379.0,53,150,150,2072,1
MOT17-02-FRCNN,20,69,378,v_to_u,69,20,0,no_post_boundary_handoff_frame,,0,150,150,0,0
MOT17-02-FRCNN,20,73,378,u_to_v,20,73,1,,379.0,222,129,129,2073,1
MOT17-02-FRCNN,20,73,378,v_to_u,73,20,0,no_post_boundary_handoff_frame,,0,129,129,0,0
MOT17-02-FRCNN,20,78,378,u_to_v,20,78,1,,379.0,19,108,108,2074,1
MOT17-02-FRCNN,20,78,378,v_to_u,78,20,0,no_post_boundary_handoff_frame,,0,108,108,0,0
MOT17-02-FRCNN,20,79,378,u_to_v,20,79,1,,379.0,222,108,108,2075,1
MOT17-02-FRCNN,20,79,378,v_to_u,79,20,0,no_post_boundary_handoff_frame,,0,108,108,0,0
MOT17-02-FRCNN,20,81,378,u_to_v,20,81,1,,379.0,222,97,97,2076,1
MOT17-02-FRCNN,20,81,378,v_to_u,81,20,0,no_post_boundary_handoff_frame,,0,97,97,0,0
MOT17-02-FRCNN,20,82,378,u_to_v,20,82,1,,379.0,180,96,96,2077,1
MOT17-02-FRCNN,20,82,378,v_to_u,82,20,0,no_post_boundary_handoff_frame,,0,96,96,0,0
