sequence,target_gt_id,local_episode_index,spawn_episode_id,synthetic_tracker_id,first_frame,last_frame,span_frames,observed_frames,events,replacement_events,addition_events
MOT20-05,905,1,2111,13002111,2881,2888,8,4,4,4,0
MOT20-05,905,2,2112,13002112,3271,3311,41,9,9,4,5
MOT20-05,906,0,2113,13002113,2676,2676,1,1,1,1,0
MOT20-05,909,0,2114,13002114,1691,1694,4,4,4,4,0
MOT20-05,909,1,2115,13002115,2300,2320,21,8,8,2,6
MOT20-05,910,0,2116,13002116,1821,1821,1,1,1,1,0
MOT20-05,910,1,2117,13002117,2624,2633,10,6,6,1,5
MOT20-05,911,0,2118,13002118,1426,1427,2,2,2,2,0
MOT20-05,912,0,2119,13002119,766,766,1,1,1,1,0
MOT20-05,912,1,2120,13002120,1163,1199,37,3,3,2,1
MOT20-05,913,0,2121,13002121,1412,1412,1,1,1,1,0
MOT20-05,913,1,2122,13002122,1692,1692,1,1,1,1,0
MOT20-05,917,0,2123,13002123,2653,2655,3,3,3,3,0
MOT20-05,917,1,2124,13002124,2738,2739,2,2,2,2,0
MOT20-05,917,2,2125,13002125,3260,3260,1,1,1,1,0
MOT20-05,918,0,2126,13002126,2029,2031,3,3,3,3,0
MOT20-05,918,1,2127,13002127,2276,2321,46,7,7,2,5
MOT20-05,918,2,2128,13002128,2558,2559,2,2,2,0,2
MOT20-05,919,0,2129,13002129,3100,3103,4,3,3,3,0
MOT20-05,920,0,2130,13002130,2096,2100,5,4,4,4,0
MOT20-05,921,0,2131,13002131,796,796,1,1,1,1,0
MOT20-05,921,1,2132,13002132,888,1100,213,81,81,60,21
MOT20-05,921,2,2133,13002133,1325,1325,1,1,1,1,0
MOT20-05,921,3,2134,13002134,1446,1448,3,3,3,0,3
MOT20-05,921,4,2135,13002135,3142,3143,2,2,2,2,0
MOT20-05,921,5,2136,13002136,3306,3314,9,4,4,2,2
MOT20-05,922,0,2137,13002137,989,1000,12,3,3,2,1
MOT20-05,924,0,2138,13002138,3258,3267,10,3,3,2,1
MOT20-05,926,0,2139,13002139,1769,1777,9,5,5,5,0
MOT20-05,926,1,2140,13002140,2226,2226,1,1,1,0,1
MOT20-05,926,2,2141,13002141,3154,3155,2,2,2,0,2
MOT20-05,929,0,2142,13002142,2118,2121,4,2,2,1,1
MOT20-05,930,0,2143,13002143,1982,1982,1,1,1,1,0
MOT20-05,931,0,2144,13002144,1991,1991,1,1,1,1,0
MOT20-05,932,0,2145,13002145,1898,1900,3,3,3,3,0
MOT20-05,934,0,2146,13002146,405,405,1,1,1,1,0
MOT20-05,936,0,2147,13002147,1420,1423,4,2,2,2,0
MOT20-05,937,0,2148,13002148,1238,1241,4,4,4,2,2
MOT20-05,938,0,2149,13002149,1985,2010,26,5,5,4,1
MOT20-05,939,0,2150,13002150,1780,1785,6,4,4,2,2
MOT20-05,939,1,2151,13002151,1816,2105,290,67,67,19,48
MOT20-05,942,0,2152,13002152,1644,1644,1,1,1,1,0
MOT20-05,943,0,2153,13002153,1753,1757,5,5,5,5,0
MOT20-05,944,0,2154,13002154,1997,2010,14,11,11,2,9
MOT20-05,946,0,2155,13002155,1756,1756,1,1,1,1,0
MOT20-05,947,0,2156,13002156,1621,1684,64,9,9,9,0
MOT20-05,947,1,2157,13002157,1717,1734,18,6,6,6,0
MOT20-05,947,2,2158,13002158,1768,1781,14,4,4,4,0
MOT20-05,947,3,2159,13002159,1946,1946,1,1,1,1,0
MOT20-05,947,4,2160,13002160,1990,1996,7,6,6,3,3
MOT20-05,947,5,2161,13002161,2027,2040,14,2,2,1,1
MOT20-05,948,0,2162,13002162,1642,1642,1,1,1,1,0
MOT20-05,949,0,2163,13002163,1520,1546,27,3,3,1,2
MOT20-05,949,1,2164,13002164,2007,2007,1,1,1,0,1
MOT20-05,950,0,2165,13002165,1627,1628,2,2,2,2,0
MOT20-05,954,0,2166,13002166,1784,1797,14,5,5,5,0
MOT20-05,956,0,2167,13002167,1161,1162,2,2,2,2,0
MOT20-05,956,1,2168,13002168,1638,1746,109,34,34,30,4
MOT20-05,957,0,2169,13002169,1808,1812,5,2,2,2,0
MOT20-05,958,0,2170,13002170,1171,1171,1,1,1,1,0
MOT20-05,958,1,2171,13002171,1759,1784,26,10,10,9,1
MOT20-05,959,0,2172,13002172,1802,1821,20,6,6,5,1
MOT20-05,960,0,2173,13002173,1828,1836,9,3,3,3,0
MOT20-05,961,0,2174,13002174,1066,1077,12,4,4,4,0
MOT20-05,961,1,2175,13002175,1796,1831,36,25,25,14,11
MOT20-05,962,0,2176,13002176,972,972,1,1,1,1,0
MOT20-05,962,1,2177,13002177,1423,1459,37,12,12,4,8
MOT20-05,962,2,2178,13002178,1761,1762,2,2,2,2,0
MOT20-05,962,3,2179,13002179,1845,1867,23,7,7,6,1
MOT20-05,965,0,2180,13002180,1403,1403,1,1,1,1,0
MOT20-05,965,1,2181,13002181,1922,1935,14,7,7,3,4
MOT20-05,966,0,2182,13002182,1265,1265,1,1,1,1,0
MOT20-05,967,0,2183,13002183,1271,1272,2,2,2,2,0
MOT20-05,967,1,2184,13002184,1910,1914,5,3,3,3,0
MOT20-05,968,0,2185,13002185,1382,1392,11,2,2,1,1
MOT20-05,968,1,2186,13002186,1532,1568,37,5,5,5,0
MOT20-05,968,2,2187,13002187,1615,1616,2,2,2,2,0
MOT20-05,968,3,2188,13002188,1689,1691,3,2,2,2,0
MOT20-05,968,4,2189,13002189,1900,1937,38,10,10,6,4
MOT20-05,969,0,2190,13002190,1295,1297,3,2,2,2,0
MOT20-05,969,1,2191,13002191,1903,1914,12,5,5,5,0
MOT20-05,972,0,2192,13002192,1695,1695,1,1,1,0,1
MOT20-05,972,1,2193,13002193,1729,1737,9,5,5,4,1
MOT20-05,973,0,2194,13002194,871,871,1,1,1,1,0
MOT20-05,975,0,2195,13002195,2002,2015,14,7,7,6,1
MOT20-05,976,0,2196,13002196,2009,2044,36,11,11,7,4
MOT20-05,977,0,2197,13002197,1470,1470,1,1,1,0,1
MOT20-05,977,1,2198,13002198,1827,1827,1,1,1,0,1
MOT20-05,977,2,2199,13002199,2055,2055,1,1,1,1,0
MOT20-05,979,0,2200,13002200,1129,1142,14,3,3,0,3
MOT20-05,979,1,2201,13002201,1210,1222,13,3,3,1,2
MOT20-05,979,2,2202,13002202,1728,1729,2,2,2,2,0
MOT20-05,979,3,2203,13002203,1779,1781,3,3,3,1,2
MOT20-05,980,0,2204,13002204,1119,1119,1,1,1,1,0
MOT20-05,981,0,2205,13002205,846,846,1,1,1,1,0
MOT20-05,981,1,2206,13002206,1767,1810,44,17,17,12,5
MOT20-05,983,0,2207,13002207,1221,1225,5,2,2,0,2
MOT20-05,983,1,2208,13002208,1261,1278,18,6,6,3,3
MOT20-05,984,0,2209,13002209,1544,1544,1,1,1,0,1
MOT20-05,985,0,2210,13002210,1455,1456,2,2,2,2,0
MOT20-05,985,1,2211,13002211,1959,1994,36,18,18,2,16
MOT20-05,986,0,2212,13002212,1429,1429,1,1,1,1,0
MOT20-05,986,1,2213,13002213,1975,1985,11,3,3,3,0
MOT20-05,987,0,2214,13002214,1470,1482,13,3,3,3,0
MOT20-05,989,0,2215,13002215,1481,1482,2,2,2,2,0
MOT20-05,989,1,2216,13002216,1737,1760,24,9,9,5,4
MOT20-05,990,0,2217,13002217,1706,1724,19,7,7,3,4
MOT20-05,991,0,2218,13002218,1712,1714,3,2,2,2,0
MOT20-05,992,0,2219,13002219,1551,1561,11,4,4,3,1
MOT20-05,992,1,2220,13002220,1816,1841,26,5,5,3,2
MOT20-05,993,0,2221,13002221,1485,1487,3,2,2,2,0
MOT20-05,993,1,2222,13002222,1869,1915,47,12,12,12,0
MOT20-05,994,0,2223,13002223,1359,1362,4,3,3,2,1
MOT20-05,994,1,2224,13002224,1854,1855,2,2,2,1,1
MOT20-05,996,0,2225,13002225,932,936,5,3,3,3,0
MOT20-05,996,1,2226,13002226,1243,1246,4,3,3,2,1
MOT20-05,996,2,2227,13002227,1801,1846,46,22,22,16,6
MOT20-05,996,3,2228,13002228,1994,1997,4,2,2,2,0
MOT20-05,997,0,2229,13002229,870,879,10,6,6,6,0
MOT20-05,997,1,2230,13002230,2008,2025,18,10,10,9,1
MOT20-05,998,0,2231,13002231,1398,1401,4,3,3,2,1
MOT20-05,999,0,2232,13002232,1496,1499,4,2,2,2,0
MOT20-05,999,1,2233,13002233,1665,1677,13,5,5,1,4
MOT20-05,1000,0,2234,13002234,1410,1414,5,3,3,3,0
MOT20-05,1001,0,2235,13002235,802,846,45,16,16,14,2
MOT20-05,1001,1,2236,13002236,1165,1198,34,13,13,7,6
MOT20-05,1001,2,2237,13002237,1572,1606,35,6,6,1,5
MOT20-05,1001,3,2238,13002238,1724,1724,1,1,1,1,0
MOT20-05,1002,0,2239,13002239,1418,1419,2,2,2,0,2
MOT20-05,1002,1,2240,13002240,1455,1455,1,1,1,1,0
MOT20-05,1002,2,2241,13002241,1623,1623,1,1,1,0,1
MOT20-05,1002,3,2242,13002242,1697,1697,1,1,1,0,1
MOT20-05,1002,4,2243,13002243,1752,1765,14,5,5,2,3
MOT20-05,1003,0,2244,13002244,703,706,4,4,4,4,0
MOT20-05,1003,1,2245,13002245,1299,1326,28,8,8,2,6
MOT20-05,1003,2,2246,13002246,1731,1732,2,2,2,1,1
MOT20-05,1003,3,2247,13002247,1990,1990,1,1,1,1,0
MOT20-05,1004,0,2248,13002248,1924,2040,117,35,35,24,11
MOT20-05,1006,0,2249,13002249,1636,1636,1,1,1,1,0
MOT20-05,1006,1,2250,13002250,2028,2034,7,4,4,4,0
MOT20-05,1007,0,2251,13002251,1491,1491,1,1,1,1,0
MOT20-05,1007,1,2252,13002252,1962,1963,2,2,2,1,1
MOT20-05,1008,0,2253,13002253,1929,1946,18,10,10,3,7
MOT20-05,1009,0,2254,13002254,1262,1262,1,1,1,1,0
MOT20-05,1009,1,2255,13002255,1370,1370,1,1,1,0,1
MOT20-05,1009,2,2256,13002256,1918,1918,1,1,1,1,0
MOT20-05,1010,0,2257,13002257,1747,1773,27,6,6,1,5
MOT20-05,1010,1,2258,13002258,1899,1899,1,1,1,0,1
MOT20-05,1011,0,2259,13002259,1346,1346,1,1,1,1,0
MOT20-05,1011,1,2260,13002260,1929,1929,1,1,1,1,0
MOT20-05,1012,0,2261,13002261,1269,1271,3,3,3,3,0
MOT20-05,1012,1,2262,13002262,1674,1779,106,39,39,37,2
MOT20-05,1012,2,2263,13002263,1973,2004,32,8,8,7,1
MOT20-05,1012,3,2264,13002264,2039,2039,1,1,1,1,0
MOT20-05,1014,0,2265,13002265,1400,1401,2,2,2,2,0
MOT20-05,1015,0,2266,13002266,1638,1638,1,1,1,0,1
MOT20-05,1015,1,2267,13002267,2028,2038,11,4,4,2,2
MOT20-05,1016,0,2268,13002268,1667,1667,1,1,1,1,0
MOT20-05,1017,0,2269,13002269,1679,1685,7,3,3,2,1
MOT20-05,1019,0,2270,13002270,1900,1921,22,3,3,0,3
MOT20-05,1019,1,2271,13002271,1991,1992,2,2,2,2,0
MOT20-05,1019,2,2272,13002272,2026,2028,3,2,2,2,0
MOT20-05,1020,0,2273,13002273,1703,1715,13,5,5,5,0
MOT20-05,1020,1,2274,13002274,2016,2064,49,18,18,2,16
MOT20-05,1021,0,2275,13002275,1425,1426,2,2,2,2,0
MOT20-05,1021,1,2276,13002276,1912,1957,46,15,15,11,4
MOT20-05,1022,0,2277,13002277,1563,1564,2,2,2,2,0
MOT20-05,1024,0,2278,13002278,1436,1476,41,10,10,10,0
MOT20-05,1025,0,2279,13002279,1403,1433,31,9,9,9,0
MOT20-05,1026,0,2280,13002280,1303,1303,1,1,1,1,0
MOT20-05,1026,1,2281,13002281,1374,1382,9,3,3,3,0
MOT20-05,1028,0,2282,13002282,1615,1617,3,2,2,1,1
MOT20-05,1030,0,2283,13002283,1444,1444,1,1,1,1,0
MOT20-05,1034,0,2284,13002284,1312,1312,1,1,1,1,0
MOT20-05,1036,0,2285,13002285,951,991,41,13,13,4,9
MOT20-05,1036,1,2286,13002286,1070,1138,69,23,23,23,0
MOT20-05,1036,2,2287,13002287,1527,1527,1,1,1,1,0
MOT20-05,1039,0,2288,13002288,65,65,1,1,1,1,0
MOT20-05,1039,1,2289,13002289,716,745,30,12,12,6,6
MOT20-05,1040,0,2290,13002290,1236,1236,1,1,1,0,1
MOT20-05,1041,0,2291,13002291,347,347,1,1,1,1,0
MOT20-05,1041,1,2292,13002292,582,615,34,13,13,4,9
MOT20-05,1041,2,2293,13002293,1275,1275,1,1,1,0,1
MOT20-05,1041,3,2294,13002294,1361,1361,1,1,1,0,1
MOT20-05,1042,0,2295,13002295,1226,1228,3,2,2,2,0
MOT20-05,1043,0,2296,13002296,1574,1583,10,7,7,7,0
MOT20-05,1044,0,2297,13002297,1113,1128,16,5,5,0,5
MOT20-05,1044,1,2298,13002298,1247,1247,1,1,1,1,0
MOT20-05,1045,0,2299,13002299,1129,1130,2,2,2,0,2
MOT20-05,1045,1,2300,13002300,1235,1252,18,7,7,3,4
MOT20-05,1045,2,2301,13002301,1413,1413,1,1,1,1,0
MOT20-05,1046,0,2302,13002302,1509,1520,12,4,4,3,1
MOT20-05,1047,0,2303,13002303,1657,1659,3,2,2,0,2
MOT20-05,1048,0,2304,13002304,906,906,1,1,1,1,0
MOT20-05,1051,0,2305,13002305,1403,1403,1,1,1,0,1
MOT20-05,1051,1,2306,13002306,1598,1598,1,1,1,1,0
MOT20-05,1051,2,2307,13002307,1629,1636,8,3,3,1,2
MOT20-05,1051,3,2308,13002308,1741,1753,13,4,4,3,1
MOT20-05,1052,0,2309,13002309,1075,1075,1,1,1,1,0
MOT20-05,1055,0,2310,13002310,1769,1818,50,36,36,10,26
MOT20-05,1056,0,2311,13002311,1380,1380,1,1,1,1,0
MOT20-05,1056,1,2312,13002312,1501,1504,4,2,2,0,2
MOT20-05,1056,2,2313,13002313,1664,1664,1,1,1,1,0
MOT20-05,1057,0,2314,13002314,1071,1072,2,2,2,2,0
MOT20-05,1059,0,2315,13002315,973,1013,41,11,11,7,4
MOT20-05,1059,1,2316,13002316,1564,1565,2,2,2,2,0
MOT20-05,1060,0,2317,13002317,1038,1053,16,4,4,0,4
MOT20-05,1062,0,2318,13002318,927,928,2,2,2,2,0
MOT20-05,1065,0,2319,13002319,1597,1604,8,7,7,0,7
MOT20-05,1065,1,2320,13002320,1673,1675,3,3,3,3,0
MOT20-05,1066,0,2321,13002321,785,785,1,1,1,1,0
MOT20-05,1066,1,2322,13002322,897,897,1,1,1,1,0
MOT20-05,1066,2,2323,13002323,1765,1766,2,2,2,2,0
MOT20-05,1067,0,2324,13002324,1087,1129,43,15,15,14,1
MOT20-05,1068,0,2325,13002325,1179,1186,8,4,4,4,0
MOT20-05,1068,1,2326,13002326,1321,1321,1,1,1,0,1
MOT20-05,1068,2,2327,13002327,1585,1606,22,5,5,4,1
MOT20-05,1070,0,2328,13002328,1223,1224,2,2,2,2,0
MOT20-05,1070,1,2329,13002329,1378,1384,7,4,4,4,0
MOT20-05,1071,0,2330,13002330,1240,1240,1,1,1,1,0
MOT20-05,1072,0,2331,13002331,1455,1460,6,4,4,4,0
MOT20-05,1072,1,2332,13002332,1518,1519,2,2,2,0,2
MOT20-05,1072,2,2333,13002333,1736,1738,3,3,3,3,0
MOT20-05,1073,0,2334,13002334,1351,1360,10,6,6,6,0
MOT20-05,1074,0,2335,13002335,1673,1673,1,1,1,1,0
MOT20-05,1075,0,2336,13002336,1306,1308,3,2,2,2,0
MOT20-05,1076,0,2337,13002337,1264,1267,4,2,2,2,0
MOT20-05,1077,0,2338,13002338,1180,1223,44,8,8,3,5
MOT20-05,1077,1,2339,13002339,1379,1379,1,1,1,0,1
MOT20-05,1078,0,2340,13002340,921,921,1,1,1,1,0
MOT20-05,1078,1,2341,13002341,1463,1468,6,4,4,2,2
MOT20-05,1079,0,2342,13002342,1473,1478,6,4,4,4,0
MOT20-05,1080,0,2343,13002343,1218,1222,5,3,3,3,0
MOT20-05,1080,1,2344,13002344,1576,1576,1,1,1,1,0
MOT20-05,1080,2,2345,13002345,1659,1659,1,1,1,1,0
MOT20-05,1081,0,2346,13002346,820,820,1,1,1,1,0
MOT20-05,1081,1,2347,13002347,1163,1302,140,39,39,27,12
MOT20-05,1082,0,2348,13002348,839,839,1,1,1,1,0
MOT20-05,1082,1,2349,13002349,1380,1380,1,1,1,1,0
MOT20-05,1084,0,2350,13002350,676,676,1,1,1,1,0
MOT20-05,1084,1,2351,13002351,1388,1393,6,4,4,1,3
MOT20-05,1084,2,2352,13002352,1572,1584,13,5,5,1,4
MOT20-05,1085,0,2353,13002353,1334,1340,7,4,4,0,4
MOT20-05,1085,1,2354,13002354,1657,1690,34,5,5,4,1
MOT20-05,1086,0,2355,13002355,1070,1079,10,5,5,5,0
MOT20-05,1086,1,2356,13002356,1501,1505,5,3,3,1,2
MOT20-05,1086,2,2357,13002357,1729,1753,25,5,5,5,0
MOT20-05,1087,0,2358,13002358,1158,1158,1,1,1,1,0
MOT20-05,1087,1,2359,13002359,1662,1703,42,14,14,10,4
MOT20-05,1088,0,2360,13002360,1611,1626,16,9,9,2,7
MOT20-05,1090,0,2361,13002361,862,865,4,3,3,3,0
MOT20-05,1090,1,2362,13002362,1636,1649,14,3,3,0,3
MOT20-05,1090,2,2363,13002363,1683,1690,8,7,7,7,0
MOT20-05,1091,0,2364,13002364,1400,1400,1,1,1,1,0
MOT20-05,1091,1,2365,13002365,1437,1456,20,14,14,6,8
MOT20-05,1091,2,2366,13002366,1609,1609,1,1,1,0,1
MOT20-05,1092,0,2367,13002367,820,821,2,2,2,2,0
MOT20-05,1093,0,2368,13002368,767,767,1,1,1,1,0
MOT20-05,1094,0,2369,13002369,1570,1618,49,12,12,8,4
MOT20-05,1095,0,2370,13002370,1306,1315,10,4,4,1,3
MOT20-05,1095,1,2371,13002371,1543,1574,32,22,22,2,20
MOT20-05,1095,2,2372,13002372,1608,1608,1,1,1,0,1
MOT20-05,1095,3,2373,13002373,1755,1766,12,7,7,3,4
MOT20-05,1096,0,2374,13002374,1484,1531,48,15,15,14,1
MOT20-05,1096,1,2375,13002375,1677,1707,31,13,13,4,9
MOT20-05,1097,0,2376,13002376,1073,1073,1,1,1,0,1
MOT20-05,1097,1,2377,13002377,1105,1123,19,3,3,2,1
MOT20-05,1097,2,2378,13002378,1278,1278,1,1,1,1,0
MOT20-05,1097,3,2379,13002379,1401,1433,33,14,14,4,10
MOT20-05,1097,4,2380,13002380,1550,1578,29,2,2,2,0
MOT20-05,1097,5,2381,13002381,1693,1708,16,8,8,8,0
MOT20-05,1098,0,2382,13002382,1395,1412,18,6,6,3,3
MOT20-05,1098,1,2383,13002383,1591,1627,37,14,14,12,2
MOT20-05,1100,0,2384,13002384,1321,1324,4,4,4,4,0
MOT20-05,1100,1,2385,13002385,1550,1648,99,18,18,10,8
MOT20-05,1101,0,2386,13002386,1353,1353,1,1,1,0,1
MOT20-05,1101,1,2387,13002387,1514,1514,1,1,1,0,1
MOT20-05,1101,2,2388,13002388,1548,1553,6,5,5,4,1
MOT20-05,1101,3,2389,13002389,1726,1817,92,28,28,8,20
MOT20-05,1102,0,2390,13002390,1316,1322,7,2,2,1,1
MOT20-05,1102,1,2391,13002391,1414,1414,1,1,1,0,1
MOT20-05,1102,2,2392,13002392,1562,1651,90,24,24,13,11
MOT20-05,1103,0,2393,13002393,845,846,2,2,2,2,0
MOT20-05,1104,0,2394,13002394,1134,1163,30,13,13,13,0
MOT20-05,1106,0,2395,13002395,1153,1153,1,1,1,1,0
MOT20-05,1107,0,2396,13002396,1075,1075,1,1,1,1,0
MOT20-05,1108,0,2397,13002397,1204,1229,26,6,6,6,0
MOT20-05,1112,0,2398,13002398,1278,1279,2,2,2,2,0
MOT20-05,1113,0,2399,13002399,1233,1233,1,1,1,0,1
MOT20-05,1114,0,2400,13002400,998,1001,4,4,4,4,0
MOT20-05,1114,1,2401,13002401,1178,1184,7,5,5,5,0
MOT20-05,1115,0,2402,13002402,1517,1519,3,2,2,0,2
MOT20-05,1117,0,2403,13002403,386,392,7,3,3,1,2
MOT20-05,1117,1,2404,13002404,473,473,1,1,1,1,0
MOT20-05,1117,2,2405,13002405,662,664,3,3,3,3,0
MOT20-05,1117,3,2406,13002406,880,897,18,6,6,6,0
MOT20-05,1117,4,2407,13002407,933,941,9,4,4,3,1
MOT20-05,1118,0,2408,13002408,409,439,31,8,8,8,0
MOT20-05,1118,1,2409,13002409,1029,1029,1,1,1,1,0
MOT20-05,1121,0,2410,13002410,732,732,1,1,1,1,0
MOT20-05,1123,0,2411,13002411,619,619,1,1,1,0,1
MOT20-05,1123,1,2412,13002412,1296,1298,3,2,2,0,2
MOT20-05,1124,0,2413,13002413,1273,1277,5,3,3,2,1
MOT20-05,1125,0,2414,13002414,1227,1227,1,1,1,1,0
MOT20-05,1126,0,2415,13002415,752,752,1,1,1,1,0
MOT20-05,1127,0,2416,13002416,555,557,3,3,3,3,0
MOT20-05,1128,0,2417,13002417,1016,1020,5,3,3,3,0
MOT20-05,1128,1,2418,13002418,1462,1468,7,5,5,4,1
MOT20-05,1129,0,2419,13002419,1380,1380,1,1,1,1,0
MOT20-05,1130,0,2420,13002420,632,638,7,6,6,6,0
MOT20-05,1131,0,2421,13002421,1050,1054,5,3,3,3,0
MOT20-05,1132,0,2422,13002422,1013,1014,2,2,2,2,0
MOT20-05,1133,0,2423,13002423,953,956,4,4,4,1,3
MOT20-05,1133,1,2424,13002424,1324,1366,43,10,10,2,8
MOT20-05,1134,0,2425,13002425,876,879,4,4,4,4,0
MOT20-05,1135,0,2426,13002426,1138,1138,1,1,1,1,0
MOT20-05,1135,1,2427,13002427,1421,1421,1,1,1,1,0
MOT20-05,1135,2,2428,13002428,1460,1469,10,3,3,2,1
MOT20-05,1137,0,2429,13002429,1106,1106,1,1,1,1,0
MOT20-05,1138,0,2430,13002430,953,953,1,1,1,1,0
MOT20-05,1139,0,2431,13002431,1107,1113,7,6,6,6,0
MOT20-05,1139,1,2432,13002432,1410,1410,1,1,1,1,0
MOT20-05,1139,2,2433,13002433,1473,1476,4,3,3,3,0
MOT20-05,1140,0,2434,13002434,1225,1225,1,1,1,1,0
MOT20-05,1140,1,2435,13002435,1494,1515,22,4,4,2,2
MOT20-05,1141,0,2436,13002436,1205,1208,4,2,2,2,0
MOT20-05,1141,1,2437,13002437,1478,1494,17,6,6,6,0
MOT20-05,1142,0,2438,13002438,1179,1185,7,3,3,3,0
MOT20-05,1142,1,2439,13002439,1416,1465,50,23,23,22,1
MOT20-05,1143,0,2440,13002440,1152,1152,1,1,1,1,0
MOT20-05,1143,1,2441,13002441,1346,1348,3,2,2,0,2
MOT20-05,1144,0,2442,13002442,1175,1175,1,1,1,1,0
MOT20-05,1145,0,2443,13002443,1076,1082,7,2,2,1,1
MOT20-05,1146,0,2444,13002444,1312,1312,1,1,1,1,0
MOT20-05,1147,0,2445,13002445,1172,1202,31,18,18,18,0
MOT20-05,1147,1,2446,13002446,1384,1401,18,17,17,0,17
MOT20-05,1148,0,2447,13002447,1139,1142,4,2,2,1,1
MOT20-05,1148,1,2448,13002448,1210,1212,3,3,3,3,0
MOT20-05,1149,0,2449,13002449,1174,1176,3,2,2,2,0
MOT20-05,1150,0,2450,13002450,1150,1153,4,2,2,2,0
MOT20-05,1150,1,2451,13002451,1294,1294,1,1,1,0,1
MOT20-05,1151,0,2452,13002452,983,983,1,1,1,1,0
MOT20-05,1151,1,2453,13002453,1254,1288,35,3,3,3,0
MOT20-05,1152,0,2454,13002454,910,910,1,1,1,1,0
MOT20-05,1152,1,2455,13002455,1260,1260,1,1,1,1,0
MOT20-05,1153,0,2456,13002456,1084,1085,2,2,2,2,0
MOT20-05,1155,0,2457,13002457,648,648,1,1,1,1,0
MOT20-05,1155,1,2458,13002458,1084,1092,9,6,6,0,6
MOT20-05,1155,2,2459,13002459,1258,1286,29,8,8,1,7
MOT20-05,1159,0,2460,13002460,606,606,1,1,1,1,0
MOT20-05,1159,1,2461,13002461,1127,1141,15,4,4,4,0
MOT20-05,1159,2,2462,13002462,1204,1206,3,2,2,2,0
MOT20-05,1160,0,2463,13002463,12,12,1,1,1,1,0
MOT20-05,1160,1,2464,13002464,683,686,4,3,3,3,0
MOT20-05,1160,2,2465,13002465,1206,1227,22,4,4,3,1
MOT20-05,1161,0,2466,13002466,1083,1084,2,2,2,1,1
MOT20-05,1162,0,2467,13002467,775,776,2,2,2,0,2
MOT20-05,1162,1,2468,13002468,1067,1251,185,71,71,65,6
MOT20-05,1163,0,2469,13002469,1023,1025,3,2,2,2,0
MOT20-05,1163,1,2470,13002470,1292,1292,1,1,1,1,0
MOT20-05,1164,0,2471,13002471,1231,1247,17,11,11,10,1
MOT20-05,1165,0,2472,13002472,709,967,259,88,88,88,0
MOT20-05,1165,1,2473,13002473,1120,1169,50,9,9,5,4
MOT20-05,1166,0,2474,13002474,1261,1292,32,25,25,13,12
MOT20-05,1167,0,2475,13002475,33,38,6,4,4,4,0
MOT20-05,1167,1,2476,13002476,185,375,191,57,57,8,49
MOT20-05,1167,2,2477,13002477,688,701,14,7,7,3,4
MOT20-05,1167,3,2478,13002478,835,835,1,1,1,0,1
MOT20-05,1167,4,2479,13002479,1138,1140,3,2,2,2,0
MOT20-05,1167,5,2480,13002480,1195,1270,76,24,24,20,4
MOT20-05,1169,0,2481,13002481,1209,1211,3,3,3,3,0
MOT20-05,1170,0,2482,13002482,1123,1128,6,4,4,2,2
MOT20-05,1170,1,2483,13002483,1220,1253,34,8,8,6,2
MOT20-05,1171,0,2484,13002484,1033,1037,5,4,4,4,0
MOT20-05,1172,0,2485,13002485,1073,1073,1,1,1,0,1
MOT20-05,1172,1,2486,13002486,1143,1143,1,1,1,1,0
MOT20-05,1172,2,2487,13002487,1219,1227,9,5,5,2,3
MOT20-05,1172,3,2488,13002488,1290,1290,1,1,1,1,0
MOT20-05,1173,0,2489,13002489,1126,1138,13,6,6,6,0
MOT20-05,1173,1,2490,13002490,1218,1226,9,4,4,4,0
MOT20-05,1174,0,2491,13002491,749,772,24,7,7,2,5
MOT20-05,1174,1,2492,13002492,811,811,1,1,1,0,1
MOT20-05,1174,2,2493,13002493,1240,1257,18,2,2,1,1
MOT20-05,1175,0,2494,13002494,1318,1318,1,1,1,1,0
MOT20-05,1176,0,2495,13002495,653,656,4,4,4,4,0
MOT20-05,1176,1,2496,13002496,1119,1136,18,7,7,5,2
MOT20-05,1176,2,2497,13002497,1174,1198,25,12,12,3,9
MOT20-05,1177,0,2498,13002498,1030,1059,30,17,17,4,13
MOT20-05,1177,1,2499,13002499,1202,1236,35,8,8,3,5
MOT20-05,1177,2,2500,13002500,1314,1315,2,2,2,2,0
MOT20-05,1179,0,2501,13002501,1201,1309,109,33,33,14,19
MOT20-05,1180,0,2502,13002502,1051,1080,30,19,19,18,1
MOT20-05,1180,1,2503,13002503,1189,1229,41,17,17,14,3
MOT20-05,1181,0,2504,13002504,1254,1260,7,4,4,4,0
MOT20-05,1181,1,2505,13002505,1461,1461,1,1,1,1,0
MOT20-05,1182,0,2506,13002506,730,768,39,12,12,12,0
MOT20-05,1182,1,2507,13002507,823,826,4,2,2,1,1
MOT20-05,1182,2,2508,13002508,1027,1218,192,66,66,6,60
MOT20-05,1185,0,2509,13002509,952,952,1,1,1,1,0
MOT20-05,1186,0,2510,13002510,1211,1218,8,2,2,2,0
MOT20-05,1191,0,2511,13002511,985,985,1,1,1,1,0
MOT20-05,1192,0,2512,13002512,905,924,20,4,4,4,0
MOT20-05,1193,0,2513,13002513,932,950,19,8,8,8,0
MOT20-05,1194,0,2514,13002514,755,758,4,2,2,2,0
MOT20-05,1195,0,2515,13002515,932,937,6,3,3,0,3
